Row_id,State,Agency_type,Agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Population
2568,Illinois,Cities,Clinton,,0,0,,"6,927"
2569,Illinois,Cities,Coal City,0,0,0,0,"5,338"
2570,Illinois,Cities,Coal Valley,0,0,0,0,"3,782"
2571,Illinois,Cities,Cobden,0,0,0,0,"1,094"
2572,Illinois,Cities,Colchester,0,0,0,0,"1,306"
2573,Illinois,Cities,Colfax,0,0,0,0,"1,021"
2574,Illinois,Cities,Collinsville,0,0,0,0,"24,586"
2575,Illinois,Cities,Colona,0,0,0,,"5,133"
2576,Illinois,Cities,Columbia,0,0,0,0,"10,356"
2577,Illinois,Cities,Cortland,0,0,0,0,"4,342"
2578,Illinois,Cities,Country Club Hills,0,0,0,0,"16,565"
2579,Illinois,Cities,Countryside,0,0,0,0,"5,969"
2580,Illinois,Cities,Cowden,,0,0,,575
2581,Illinois,Cities,Crest Hill,0,0,0,0,"21,221"
2582,Illinois,Cities,Crystal Lake,0,0,0,,"40,345"
2583,Illinois,Cities,Dallas City,0,0,0,0,880
2584,Illinois,Cities,Dana,0,0,0,0,153
2585,Illinois,Cities,Danvers,0,0,0,,"1,110"
2586,Illinois,Cities,Danville,0,0,0,0,"31,203"
2587,Illinois,Cities,Darien,0,0,0,0,"22,054"
2588,Illinois,Cities,Decatur,0,0,0,0,"71,625"
2589,Illinois,Cities,Deer Creek,0,0,0,0,668
2590,Illinois,Cities,Deerfield,0,0,0,0,"19,049"
2591,Illinois,Cities,Delavan,0,0,0,0,"1,612"
2592,Illinois,Cities,De Soto,0,0,0,0,"1,534"
2593,Illinois,Cities,Des Plaines,0,0,0,0,"58,155"
2594,Illinois,Cities,Diamond,0,0,0,0,"2,505"
2595,Illinois,Cities,Divernon,0,0,0,0,"1,124"
2596,Illinois,Cities,Dixon,0,0,0,0,"15,129"
2597,Illinois,Cities,Downers Grove,0,0,0,,"49,626"
2598,Illinois,Cities,Downs,0,0,0,0,970
2599,Illinois,Cities,Dupo,0,0,0,0,"3,844"
2600,Illinois,Cities,Du Quoin,0,0,0,0,"5,770"
2601,Illinois,Cities,Durand,0,0,0,0,"1,393"
2602,Illinois,Cities,Dwight,,0,0,,"4,009"
2603,Illinois,Cities,East Alton,0,0,0,0,"6,073"
2604,Illinois,Cities,East Dubuque,0,0,0,0,"1,592"
2605,Illinois,Cities,East Dundee,0,0,0,0,"3,243"
2606,Illinois,Cities,East Hazel Crest,0,0,0,,"1,524"
2607,Illinois,Cities,East Moline,0,0,0,,"21,081"
2608,Illinois,Cities,East St. Louis,0,0,0,0,"26,630"
2609,Illinois,Cities,Edinburg,0,0,0,0,"1,026"
2610,Illinois,Cities,Edwardsville,0,0,0,0,"25,054"
2611,Illinois,Cities,Effingham,0,0,0,0,"12,624"
2612,Illinois,Cities,Elburn,0,0,0,0,"5,900"
2613,Illinois,Cities,Eldorado,0,0,0,0,"3,975"
2614,Illinois,Cities,Elizabeth,0,0,0,0,729
2615,Illinois,Cities,Elk Grove Village,0,0,0,0,"32,723"
2616,Illinois,Cities,Elmhurst,0,0,0,0,"47,025"
2617,Illinois,Cities,Elmwood,0,0,0,0,"2,054"
2618,Illinois,Cities,Elmwood Park,0,0,0,0,"24,486"
2619,Illinois,Cities,Elwood,0,0,0,0,"2,262"
2620,Illinois,Cities,Energy,0,0,0,0,"1,127"
2621,Illinois,Cities,Erie,0,0,0,0,"1,519"
2622,Illinois,Cities,Essex,0,0,0,0,767
2623,Illinois,Cities,Eureka,0,0,0,0,"5,335"
2624,Illinois,Cities,Evergreen Park,0,0,0,0,"19,497"
2625,Illinois,Cities,Fairfield,0,0,0,0,"5,013"
2626,Illinois,Cities,Fairmont City,0,0,0,0,"2,466"
2627,Illinois,Cities,Fairmount,0,0,0,0,612
2628,Illinois,Cities,Fairview,0,0,0,0,478
2629,Illinois,Cities,Fairview Heights,,0,0,,"16,516"
2630,Illinois,Cities,Farmersville,0,0,0,0,684
2631,Illinois,Cities,Farmington,0,0,0,0,"2,257"
2632,Illinois,Cities,Fayetteville,0,0,0,0,338
2633,Illinois,Cities,Findlay,0,0,0,0,639
2634,Illinois,Cities,Fisher,0,0,0,0,"1,973"
2635,Illinois,Cities,Fithian,0,0,0,0,462
2636,Illinois,Cities,Flora,0,0,0,0,"4,856"
2637,Illinois,Cities,Flossmoor,0,0,0,0,"9,315"
2638,Illinois,Cities,Forest Park,0,0,0,0,"13,919"
2639,Illinois,Cities,Forest View,0,0,0,0,685
2640,Illinois,Cities,Fox Lake,0,0,0,0,"10,535"
2641,Illinois,Cities,Fox River Grove,0,0,0,0,"4,639"
2642,Illinois,Cities,Frankfort,0,0,0,0,"19,184"
2643,Illinois,Cities,Franklin Grove,0,0,0,0,948
2644,Illinois,Cities,Franklin Park,0,0,0,0,"17,968"
2645,Illinois,Cities,Freeburg,0,0,0,0,"4,246"
2646,Illinois,Cities,Freeport,0,0,0,0,"23,887"
2647,Illinois,Cities,Fulton,0,0,0,0,"3,288"
2648,Illinois,Cities,Galena,0,0,0,0,"3,198"
2649,Illinois,Cities,Geneseo,0,0,,,"6,521"
2650,Illinois,Cities,Geneva,0,0,0,0,"22,082"
2651,Illinois,Cities,Genoa,0,0,0,0,"5,225"
2652,Illinois,Cities,Georgetown,0,0,0,0,"3,265"
2653,Illinois,Cities,Germantown,0,0,0,0,"1,278"
2654,Illinois,Cities,Gibson City,0,0,0,0,"3,292"
2655,Illinois,Cities,Gifford,0,0,0,0,"1,100"
2656,Illinois,Cities,Gilberts,0,0,0,0,"8,254"
2657,Illinois,Cities,Gilman,0,0,0,0,"1,687"
2658,Illinois,Cities,Girard,,0,0,,"2,003"
2659,Illinois,Cities,Glasford,0,0,0,0,976
2660,Illinois,Cities,Glen Carbon,0,0,0,0,"12,991"
2661,Illinois,Cities,Glencoe,0,0,0,0,"8,925"
2662,Illinois,Cities,Glendale Heights,0,0,0,0,"34,030"
2663,Illinois,Cities,Glen Ellyn,0,0,0,0,"28,079"
2664,Illinois,Cities,Glenview,0,0,0,0,"48,088"
2665,Illinois,Cities,Glenwood,0,0,0,0,"8,864"
2666,Illinois,Cities,Godley,0,0,0,0,746
2667,Illinois,Cities,Golf,0,0,0,0,499
2668,Illinois,Cities,Goodfield,0,0,0,0,999
2669,Illinois,Cities,Grafton,0,0,0,0,636
2670,Illinois,Cities,Grand Ridge,0,0,0,0,525
2671,Illinois,Cities,Grandview,0,0,0,,"1,400"
2672,Illinois,Cities,Granite City,0,0,0,0,"28,593"
2673,Illinois,Cities,Grantfork,0,0,0,0,331
2674,Illinois,Cities,Grant Park,0,0,0,0,"1,250"
2675,Illinois,Cities,Grayslake,0,0,0,0,"20,943"
2676,Illinois,Cities,Grayville,0,0,0,0,"1,586"
2677,Illinois,Cities,Greenfield,0,0,0,0,995
2678,Illinois,Cities,Greenup,0,0,0,0,"1,487"
2679,Illinois,Cities,Greenville,0,0,0,0,"6,723"
2680,Illinois,Cities,Gurnee,0,0,0,,"30,698"
2681,Illinois,Cities,Hainesville,0,0,0,0,"3,640"
2682,Illinois,Cities,Hamel,0,0,0,0,814
2683,Illinois,Cities,Hampshire,0,0,0,0,"6,466"
2684,Illinois,Cities,Hampton,0,0,0,0,"1,807"
2685,Illinois,Cities,Hanover,0,0,,,776
2686,Illinois,Cities,Hanover Park,0,0,0,0,"37,971"
2687,Illinois,Cities,Harrisburg,0,0,0,,"8,697"
2688,Illinois,Cities,Hartford,0,0,0,0,"1,359"
2689,Illinois,Cities,Harvard,0,0,0,0,"9,144"
2690,Illinois,Cities,Havana,0,0,0,0,"3,046"
2691,Illinois,Cities,Hawthorn Woods,0,0,0,0,"8,504"
2692,Illinois,Cities,Hazel Crest,0,0,0,0,"13,811"
2693,Illinois,Cities,Henning,0,0,0,0,236
2694,Illinois,Cities,Henry,0,0,0,,"2,247"
2695,Illinois,Cities,Herrin,0,0,0,0,"12,930"
2696,Illinois,Cities,Hickory Hills,0,0,0,0,"13,934"
2697,Illinois,Cities,Highland,0,0,0,0,"9,812"
2698,Illinois,Cities,Highland Park,0,0,0,0,"29,764"
2699,Illinois,Cities,Highwood,0,0,0,0,"5,307"
2700,Illinois,Cities,Hillsboro,0,0,0,0,"6,016"
2701,Illinois,Cities,Hillsdale,0,0,0,,510
2702,Illinois,Cities,Hillside,0,0,0,0,"8,026"
2703,Illinois,Cities,Hinckley,0,0,0,0,"2,045"
2704,Illinois,Cities,Hinsdale,0,0,0,0,"17,831"
2705,Illinois,Cities,Hodgkins,0,0,0,0,"1,897"
2706,Illinois,Cities,Hoffman Estates,0,0,0,0,"51,514"
2707,Illinois,Cities,Homer,0,0,0,0,"1,168"
2708,Illinois,Cities,Homer Glen,0,0,0,0,"24,638"
2709,Illinois,Cities,Hometown,0,0,0,,"4,263"
2710,Illinois,Cities,Homewood,0,0,0,0,"19,056"
2711,Illinois,Cities,Hoopeston,0,0,0,0,"5,078"
2712,Illinois,Cities,Hopedale,0,0,0,0,824
2713,Illinois,Cities,Hudson,0,0,0,0,"1,823"
2714,Illinois,Cities,Huntley,0,0,0,0,"27,637"
2715,Illinois,Cities,Ina,0,0,0,0,"2,349"
2716,Illinois,Cities,Indian Head Park,0,0,0,0,"3,782"
2717,Illinois,Cities,Indianola,0,0,0,0,263
2718,Illinois,Cities,Inverness,0,0,0,,"7,523"
2719,Illinois,Cities,Island Lake,0,,,,"8,121"
2720,Illinois,Cities,Itasca,0,0,0,0,"9,531"
2721,Illinois,Cities,Jacksonville,0,0,0,0,"18,320"
2722,Illinois,Cities,Jerseyville,0,0,0,0,"8,238"
2723,Illinois,Cities,Johnsburg,0,0,0,0,"6,313"
2724,Illinois,Cities,Jonesboro,0,,,,"1,711"
2725,Illinois,Cities,Justice,,0,0,,"12,822"
2726,Illinois,Cities,Kankakee,0,0,0,0,"26,032"
2727,Illinois,Cities,Kansas,0,0,0,0,720
2728,Illinois,Cities,Kenilworth,0,0,0,0,"2,521"
2729,Illinois,Cities,Kewanee,0,0,0,0,"12,413"
2730,Illinois,Cities,Kildeer,0,0,0,0,"4,060"
2731,Illinois,Cities,Kincaid,0,0,0,0,"1,397"
2732,Illinois,Cities,Kingston,0,0,0,0,"1,170"
2733,Illinois,Cities,Kirkland,0,0,,,"1,720"
2734,Illinois,Cities,Lacon,0,0,0,0,"1,760"
2735,Illinois,Cities,Ladd,0,0,0,0,"1,208"
2736,Illinois,Cities,La Grange,0,0,0,0,"15,583"
2737,Illinois,Cities,La Grange Park,0,0,0,0,"13,411"
2738,Illinois,Cities,La Harpe,0,0,0,0,"1,161"
2739,Illinois,Cities,Lake Bluff,0,0,0,0,"5,654"
2740,Illinois,Cities,Lake in the Hills,0,0,0,0,"28,924"
2741,Illinois,Cities,Lakemoor,0,0,0,0,"6,046"
2742,Illinois,Cities,Lake Villa,0,0,0,0,"8,726"
2743,Illinois,Cities,Lakewood,0,0,0,0,"3,945"
2744,Illinois,Cities,Lake Zurich,0,0,0,0,"19,930"
2745,Illinois,Cities,Lanark,0,0,0,0,"1,340"
2746,Illinois,Cities,Lansing,0,0,0,0,"27,904"
2747,Illinois,Cities,La Salle,0,0,0,0,"9,051"
2748,Illinois,Cities,Leland,0,0,0,0,921
2749,Illinois,Cities,Leland Grove,0,0,0,0,"1,486"
2750,Illinois,Cities,Lemont,0,0,0,0,"17,224"
2751,Illinois,Cities,Lenzburg,0,0,0,0,488
2752,Illinois,Cities,Le Roy,0,0,0,0,"3,541"
2753,Illinois,Cities,Lexington,0,0,0,0,"2,045"
2754,Illinois,Cities,Libertyville,0,0,0,,"20,499"
2755,Illinois,Cities,Lincoln,0,0,0,0,"13,724"
2756,Illinois,Cities,Lincolnshire,0,,,,"7,343"
2757,Illinois,Cities,Lincolnwood,0,0,0,0,"12,467"
2758,Illinois,Cities,Lindenhurst,0,0,0,0,"14,450"
2759,Illinois,Cities,Lisle,0,0,0,0,"22,966"
2760,Illinois,Cities,Litchfield,0,0,0,0,"6,747"
2761,Illinois,Cities,Loami,0,0,0,0,753
2762,Illinois,Cities,Lockport,0,0,0,0,"25,510"
2763,Illinois,Cities,Lombard,0,0,0,0,"43,794"
2764,Illinois,Cities,Loves Park,0,0,0,0,"23,301"
2765,Illinois,Cities,Lovington,0,0,0,0,"1,061"
2766,Illinois,Cities,Lyons,0,0,0,0,"10,563"
2767,Illinois,Cities,Machesney Park,0,0,0,0,"22,627"
2768,Illinois,Cities,Mackinaw,0,0,0,0,"1,915"
2769,Illinois,Cities,Macomb,0,0,0,0,"18,124"
2770,Illinois,Cities,Mahomet,0,0,0,0,"8,672"
2771,Illinois,Cities,Malta,0,0,0,0,"1,159"
2772,Illinois,Cities,Manhattan,0,0,0,0,"7,879"
2773,Illinois,Cities,Manteno,0,0,0,0,"8,996"
2774,Illinois,Cities,Maple Park,0,0,0,0,"1,327"
2775,Illinois,Cities,Marine,0,0,0,0,920
2776,Illinois,Cities,Marissa,0,0,0,,"1,820"
2777,Illinois,Cities,Maroa,0,0,0,0,"1,720"
2778,Illinois,Cities,Marquette Heights,0,0,0,0,"2,669"
2779,Illinois,Cities,Marseilles,0,0,0,0,"4,869"
2780,Illinois,Cities,Marshall,0,0,0,0,"3,851"
2781,Illinois,Cities,Martinsville,0,0,0,0,"1,113"
2782,Illinois,Cities,Maryville,0,0,0,0,"7,954"
2783,Illinois,Cities,Mascoutah,0,0,0,0,"8,078"
2784,Illinois,Cities,Mason City,0,0,0,0,"2,159"
2785,Illinois,Cities,Matteson,0,,,,"19,472"
2786,Illinois,Cities,Mattoon,0,0,0,0,"17,794"
2787,Illinois,Cities,Maywood,0,0,0,0,"23,573"
2788,Illinois,Cities,McCook,0,0,0,0,223
2789,Illinois,Cities,McCullom Lake,0,0,0,0,"1,009"
2790,Illinois,Cities,McHenry,0,0,0,0,"26,893"
2791,Illinois,Cities,McLean,0,0,0,0,799
2792,Illinois,Cities,Melrose Park,0,0,0,0,"25,164"
2793,Illinois,Cities,Mendota,0,0,0,0,"7,062"
2794,Illinois,Cities,Merrionette Park,0,0,0,0,"1,879"
2795,Illinois,Cities,Metropolis,0,0,0,0,"6,076"
2796,Illinois,Cities,Midlothian,0,0,0,0,"14,607"
2797,Illinois,Cities,Milan,0,0,0,0,"5,046"
2798,Illinois,Cities,Milledgeville,0,0,0,0,957
2799,Illinois,Cities,Millstadt,0,0,0,0,"3,856"
2800,Illinois,Cities,Minier,0,0,0,0,"1,196"
2801,Illinois,Cities,Minonk,0,0,0,0,"1,996"
2802,Illinois,Cities,Mokena,0,0,0,0,"20,507"
2803,Illinois,Cities,Moline,0,0,0,0,"42,051"
2804,Illinois,Cities,Momence,0,0,0,0,"3,127"
2805,Illinois,Cities,Monmouth,0,0,0,0,"9,042"
2806,Illinois,Cities,Montgomery,0,0,0,,"19,897"
2807,Illinois,Cities,Monticello,0,0,0,,"5,557"
2808,Illinois,Cities,Morris,0,0,0,0,"14,798"
2809,Illinois,Cities,Morrison,0,0,0,0,"4,054"
2810,Illinois,Cities,Morrisonville,0,0,0,,"1,011"
2811,Illinois,Cities,Morton,0,0,0,0,"16,302"
2812,Illinois,Cities,Morton Grove,0,0,0,0,"23,123"
2813,Illinois,Cities,Mount Carmel,0,0,0,0,"6,931"
2814,Illinois,Cities,Mount Carroll,0,0,0,0,"1,588"
2815,Illinois,Cities,Mount Morris,0,0,0,0,"2,803"
2816,Illinois,Cities,Mount Olive,0,0,0,0,"1,956"
2817,Illinois,Cities,Mount Prospect,0,0,0,0,"53,888"
2818,Illinois,Cities,Mount Pulaski,0,0,0,0,"1,484"
2819,Illinois,Cities,Mount Vernon,0,0,0,0,"14,914"
2820,Illinois,Cities,Mount Zion,0,0,0,0,"5,816"
2821,Illinois,Cities,Moweaqua,0,0,0,0,"1,712"
2822,Illinois,Cities,Mundelein,0,0,0,0,"31,436"
2823,Illinois,Cities,Murphysboro,0,0,0,0,"7,511"
2824,Illinois,Cities,Naperville,0,0,0,0,"148,457"
2825,Illinois,Cities,Neoga,0,0,0,,"1,623"
2826,Illinois,Cities,New Athens,0,0,0,0,"1,903"
2827,Illinois,Cities,New Baden,0,0,0,0,"3,268"
2828,Illinois,Cities,New Berlin,0,0,0,,"1,329"
2829,Illinois,Cities,New Lenox,0,0,0,,"26,905"
2830,Illinois,Cities,Newton,0,0,0,,"2,848"
2831,Illinois,Cities,Niles,0,0,0,0,"29,433"
2832,Illinois,Cities,Nokomis,0,0,0,0,"2,124"
2833,Illinois,Cities,Norris City,0,0,0,0,"1,203"
2834,Illinois,Cities,North Aurora,0,0,0,0,"18,470"
2835,Illinois,Cities,Northbrook,0,0,0,0,"33,424"
2836,Illinois,Cities,North Chicago,0,,,,"29,482"
2837,Illinois,Cities,Northfield,0,0,0,0,"5,472"
2838,Illinois,Cities,Northlake,0,0,0,0,"12,369"
2839,Illinois,Cities,North Pekin,0,0,0,0,"1,543"
2840,Illinois,Cities,North Riverside,0,0,0,0,"6,548"
2841,Illinois,Cities,North Utica,0,0,0,0,"1,343"
2842,Illinois,Cities,Oak Brook,0,0,0,0,"8,103"
2843,Illinois,Cities,Oakbrook Terrace,0,0,0,0,"2,164"
2844,Illinois,Cities,Oak Forest,0,0,0,0,"27,644"
2845,Illinois,Cities,Oak Lawn,0,0,0,0,"55,996"
2846,Illinois,Cities,Oak Park,0,0,0,0,"52,313"
2847,Illinois,Cities,Oakwood,0,0,0,0,"1,523"
2848,Illinois,Cities,Oblong,0,0,0,0,"1,381"
2849,Illinois,Cities,O'Fallon,0,0,0,0,"29,354"
2850,Illinois,Cities,Oglesby,0,0,0,,"3,572"
2851,Illinois,Cities,Okawville,0,0,0,0,"1,368"
2852,Illinois,Cities,Olney,0,0,0,0,"8,919"
2853,Illinois,Cities,Olympia Fields,0,0,,,"4,878"
2854,Illinois,Cities,Onarga,0,0,0,0,"1,276"
2855,Illinois,Cities,Oregon,0,,,,"3,491"
2856,Illinois,Cities,Orion,0,0,0,0,"1,810"
2857,Illinois,Cities,Oswego,0,0,0,0,"35,478"
2858,Illinois,Cities,Ottawa,0,0,0,0,"18,096"
2859,Illinois,Cities,Palatine,0,0,0,0,"68,648"
2860,Illinois,Cities,Palestine,0,0,0,0,"1,285"
2861,Illinois,Cities,Palos Heights,0,0,0,,"12,385"
2862,Illinois,Cities,Palos Hills,0,0,0,0,"17,338"
2863,Illinois,Cities,Palos Park,0,0,0,0,"4,822"
2864,Illinois,Cities,Pana,0,0,0,0,"5,476"
2865,Illinois,Cities,Paris,0,0,0,0,"8,253"
2866,Illinois,Cities,Park City,0,0,0,0,"7,504"
2867,Illinois,Cities,Park Forest,0,0,0,,"21,636"
2868,Illinois,Cities,Park Ridge,0,0,0,0,"37,490"
2869,Illinois,Cities,Pawnee,0,0,0,0,"2,667"
2870,Illinois,Cities,Paxton,0,0,0,0,"4,180"
2871,Illinois,Cities,Pekin,0,0,0,0,"32,541"
2872,Illinois,Cities,Peoria Heights,0,0,0,0,"5,828"
2873,Illinois,Cities,Peotone,0,0,0,0,"4,152"
2874,Illinois,Cities,Peru,0,0,0,0,"9,770"
2875,Illinois,Cities,Petersburg,0,0,0,0,"2,203"
2876,Illinois,Cities,Phoenix,0,0,0,0,"1,944"
2877,Illinois,Cities,Pierron,0,0,0,,562
2878,Illinois,Cities,Pinckneyville,0,0,0,0,"5,358"
2879,Illinois,Cities,Pingree Grove,0,0,0,0,"8,867"
2880,Illinois,Cities,Pittsfield,0,0,0,0,"4,397"
2881,Illinois,Cities,Plano,0,0,0,0,"11,692"
2882,Illinois,Cities,Pleasant Hill,0,0,0,,928
2883,Illinois,Cities,Pleasant Plains,0,0,0,0,800
2884,Illinois,Cities,Polo,0,0,0,,"2,194"
2885,Illinois,Cities,Pontiac,0,0,0,0,"11,795"
2886,Illinois,Cities,Pontoon Beach,0,0,0,0,"5,640"
2887,Illinois,Cities,Posen,0,0,0,0,"5,903"
2888,Illinois,Cities,Potomac,0,0,0,0,711
2889,Illinois,Cities,Prairie du Rocher,0,0,0,,559
2890,Illinois,Cities,Princeton,0,0,0,0,"7,538"
2891,Illinois,Cities,Prophetstown,0,0,0,0,"1,959"
2892,Illinois,Cities,Prospect Heights,0,0,0,0,"16,167"
2893,Illinois,Cities,Raleigh,0,0,,,336
2894,Illinois,Cities,Rankin,0,0,0,0,528
2895,Illinois,Cities,Rantoul,0,0,0,0,"12,741"
2896,Illinois,Cities,Red Bud,0,0,0,0,"3,505"
2897,Illinois,Cities,Richmond,0,0,0,0,"1,926"
2898,Illinois,Cities,Richton Park,0,0,0,0,"13,485"
2899,Illinois,Cities,Ridge Farm,0,0,0,0,828
2900,Illinois,Cities,Riverdale,0,0,0,0,"13,322"
2901,Illinois,Cities,River Forest,0,0,0,0,"11,125"
2902,Illinois,Cities,Riverside,0,0,0,0,"8,723"
2903,Illinois,Cities,Riverton,0,0,0,0,"3,427"
2904,Illinois,Cities,Riverwoods,0,0,0,0,"3,619"
2905,Illinois,Cities,Robbins,0,0,0,0,"5,506"
2906,Illinois,Cities,Robinson,0,,,,"7,417"
2907,Illinois,Cities,Rochester,0,0,0,0,"3,733"
2908,Illinois,Cities,Rockdale,0,0,0,0,"1,939"
2909,Illinois,Cities,Rock Falls,0,0,0,0,"8,844"
2910,Illinois,Cities,Rock Island,0,0,0,0,"37,985"
2911,Illinois,Cities,Rockton,0,0,0,0,"7,443"
2912,Illinois,Cities,Roscoe,0,0,0,0,"10,466"
2913,Illinois,Cities,Roselle,0,0,0,0,"22,799"
2914,Illinois,Cities,Rosemont,0,0,0,0,"4,143"
2915,Illinois,Cities,Round Lake,0,0,0,0,"18,454"
2916,Illinois,Cities,Round Lake Beach,0,0,0,0,"27,534"
2917,Illinois,Cities,Round Lake Heights,0,0,0,0,"2,689"
2918,Illinois,Cities,Round Lake Park,0,0,0,0,"7,740"
2919,Illinois,Cities,Roxana,0,0,0,0,"1,455"
2920,Illinois,Cities,Royalton,0,0,0,0,"1,122"
2921,Illinois,Cities,Ruma,0,0,0,0,308
2922,Illinois,Cities,Rushville,0,0,0,0,"2,936"
2923,Illinois,Cities,Salem,0,0,0,0,"7,131"
2924,Illinois,Cities,Sandoval,0,0,0,0,"1,214"
2925,Illinois,Cities,Sandwich,0,0,0,0,"7,382"
2926,Illinois,Cities,San Jose,0,0,0,0,607
2927,Illinois,Cities,Sauget,0,0,0,0,148
2928,Illinois,Cities,Sauk Village,0,0,0,0,"10,436"
2929,Illinois,Cities,Savanna,0,0,0,0,"2,818"
2930,Illinois,Cities,Schaumburg,0,0,0,0,"74,169"
2931,Illinois,Cities,Schiller Park,0,0,0,0,"11,617"
2932,Illinois,Cities,Seneca,0,0,0,0,"2,255"
2933,Illinois,Cities,Sesser,0,0,0,0,"1,884"
2934,Illinois,Cities,Shannon,0,0,0,,697
2935,Illinois,Cities,Shawneetown,0,0,0,0,"1,113"
2936,Illinois,Cities,Sherman,0,0,0,0,"4,782"
2937,Illinois,Cities,Shiloh,0,0,0,0,"13,167"
2938,Illinois,Cities,Shorewood,0,0,0,0,"17,482"
2939,Illinois,Cities,Sidell,0,0,0,0,579
2940,Illinois,Cities,Silvis,0,0,0,0,"7,578"
2941,Illinois,Cities,Sleepy Hollow,0,0,0,0,"3,314"
2942,Illinois,Cities,Smithton,0,0,0,0,"3,822"
2943,Illinois,Cities,Somonauk,0,0,0,0,"1,878"
2944,Illinois,Cities,South Barrington,0,0,0,0,"5,040"
2945,Illinois,Cities,South Beloit,0,0,0,0,"7,642"
2946,Illinois,Cities,South Chicago Heights,0,0,0,0,"4,077"
2947,Illinois,Cities,South Elgin,0,0,0,0,"22,627"
2948,Illinois,Cities,Southern View,0,0,0,0,"1,590"
2949,Illinois,Cities,South Holland,0,0,0,0,"21,690"
2950,Illinois,Cities,South Pekin,0,0,0,0,"1,098"
2951,Illinois,Cities,South Roxana,0,0,0,0,"1,968"
2952,Illinois,Cities,Springfield,0,0,0,0,"114,623"
2953,Illinois,Cities,Spring Grove,0,0,0,0,"5,718"
2954,Illinois,Cities,Spring Valley,0,0,0,0,"5,196"
2955,Illinois,Cities,Stanford,0,0,0,,585
2956,Illinois,Cities,St. Anne,0,0,0,0,"1,183"
2957,Illinois,Cities,St. Charles,0,0,0,0,"32,764"
2958,Illinois,Cities,Steger,0,0,0,0,"9,388"
2959,Illinois,Cities,St. Elmo,0,0,0,0,"1,378"
2960,Illinois,Cities,Sterling,0,0,0,0,"14,674"
2961,Illinois,Cities,Stickney,0,0,0,0,"6,680"
2962,Illinois,Cities,Stockton,0,0,0,0,"1,730"
2963,Illinois,Cities,Stonington,0,0,0,,859
2964,Illinois,Cities,Streamwood,0,0,0,0,"39,988"
2965,Illinois,Cities,Streator,0,0,0,0,"13,038"
2966,Illinois,Cities,Sullivan,0,0,0,0,"4,459"
2967,Illinois,Cities,Summit,0,0,0,0,"11,310"
2968,Illinois,Cities,Swansea,0,0,0,0,"13,506"
2969,Illinois,Cities,Sycamore,0,0,0,0,"18,095"
2970,Illinois,Cities,Taylorville,0,0,0,0,"10,565"
2971,Illinois,Cities,Thayer,0,0,0,0,664
2972,Illinois,Cities,Thomasboro,0,0,0,0,"1,107"
2973,Illinois,Cities,Thornton,0,0,0,0,"2,457"
2974,Illinois,Cities,Tilton,0,0,0,0,"2,565"
2975,Illinois,Cities,Tinley Park,0,0,0,0,"56,638"
2976,Illinois,Cities,Tolono,0,0,0,0,"3,447"
2977,Illinois,Cities,Toluca,0,0,0,0,"1,286"
2978,Illinois,Cities,Tonica,0,0,0,0,723
2979,Illinois,Cities,Tower Lakes,0,0,0,0,"1,246"
2980,Illinois,Cities,Trenton,0,0,0,0,"2,605"
2981,Illinois,Cities,Troy,0,0,0,0,"10,216"
2982,Illinois,Cities,Tuscola,0,0,0,0,"4,399"
2983,Illinois,Cities,Urbana,,0,0,,"42,029"
2984,Illinois,Cities,Valmeyer,,0,0,,"1,257"
2985,Illinois,Cities,Vandalia,0,0,0,0,"7,009"
2986,Illinois,Cities,Vernon Hills,0,0,0,0,"26,429"
2987,Illinois,Cities,Vienna,0,0,0,0,"1,729"
2988,Illinois,Cities,Villa Park,0,0,0,0,"21,806"
2989,Illinois,Cities,Viola,0,0,0,0,891
2990,Illinois,Cities,Virden,0,0,0,0,"3,344"
2991,Illinois,Cities,Walnut,0,0,0,0,"1,324"
2992,Illinois,Cities,Warren,0,0,0,0,"1,319"
2993,Illinois,Cities,Warrensburg,0,0,0,0,"1,133"
2994,Illinois,Cities,Warrenville,0,0,0,,"13,280"
2995,Illinois,Cities,Washington,0,0,0,0,"17,048"
2996,Illinois,Cities,Washington Park,0,0,,,"3,897"
2997,Illinois,Cities,Waterloo,0,0,0,0,"10,408"
2998,Illinois,Cities,Waukegan,0,0,0,0,"87,530"
2999,Illinois,Cities,Waverly,0,0,0,0,"1,220"
3000,Illinois,Cities,Wayne,0,0,0,0,"2,442"
3001,Illinois,Cities,Wenona,0,0,,,948
3002,Illinois,Cities,Westchester,0,0,0,0,"16,423"
3003,Illinois,Cities,West Chicago,0,0,0,0,"27,174"
3004,Illinois,Cities,West City,0,0,0,0,648
3005,Illinois,Cities,West Dundee,0,0,0,0,"7,354"
3006,Illinois,Cities,Western Springs,0,0,0,0,"13,554"
3007,Illinois,Cities,West Frankfort,0,0,0,0,"7,921"
3008,Illinois,Cities,Westmont,0,0,0,0,"24,766"
3009,Illinois,Cities,Westville,0,0,0,0,"3,017"
3010,Illinois,Cities,Wheaton,0,0,0,0,"53,418"
3011,Illinois,Cities,Wheeling,0,0,0,0,"38,687"
3012,Illinois,Cities,White Hall,0,0,0,0,"2,352"
3013,Illinois,Cities,Williamsville,,0,0,,"1,496"
3014,Illinois,Cities,Willowbrook,0,0,0,,"8,517"
3015,Illinois,Cities,Wilmette,0,0,0,0,"27,467"
