REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	34	OH0540400	 	19910430	 	COLDWATER, OH	OH	6	3	2	1	N	 	3170	305N	 	 	4401	54	 	4371	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COLDWATER	107	 	 	 	 	0
BH	34	OH0550000	 	19910430	 	TROY, OH	OH	9B	3	2	2	N	 	3160	310S	 	 	44062	55	207	43754	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MIAMI	109	 	 	 	 	0
BH	34	OH0550100	 	19910430	 	BRADFORD, OH	OH	7	3	2	1	N	 	3160	310S	 	 	1091	55	207	1084	943	19	207	937	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BRADFORD	109	037	 	 	 	0
BH	34	OH0550200	 	19910430	 	PIQUA, OH	OH	5	3	2	1	N	 	3160	310S	 	 	20932	55	207	20786	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PIQUA	109	 	 	 	 	0
BH	34	OH0550300	 	19910430	 	TIPP CITY, OH	OH	6	3	2	1	N	 	3160	310S	 	 	6120	55	207	6078	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	TIPP CITY	109	 	 	 	 	0
BH	34	OH0550400	 	19910430	 	TROY, OH	OH	5	3	2	1	N	 	3160	310S	 	 	19780	55	207	19642	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	TROY	109	 	 	 	 	0
BH	34	OH0550600	 	19910430	 	COVINGTON, OH	OH	6	3	2	1	N	 	3160	310S	 	 	2643	55	207	2625	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COVINGTON	109	 	 	 	 	0
BH	34	OH0551200	 	19910430	 	WEST MILTON, OH	OH	6	3	2	0	N	OH0550000	3160	310S	 	19891101	4414	55	207	4384	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WEST MILTON	109	 	 	 	 	0
BH	34	OH0560000	 	19910430	 	WOODSFIELD, OH	OH	8C	3	2	2	N	 	3160	310S	 	 	12449	56	 	12362	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MONROE	111	 	 	 	 	0
BH	34	OH0560100	 	19910430	 	WOODSFIELD, OH	OH	6	3	2	1	N	 	3160	310S	 	 	2875	56	 	2855	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WOODSFIELD	111	 	 	 	 	0
BH	34	OH0560400	 	19910430	 	CLARINGTON, OH	OH	7	3	2	1	N	 	3160	310S	 	 	411	56	 	409	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLARINGTON	111	 	 	 	 	0
BH	34	OH0570000	 	19910430	 	DAYTON, OH	OH	9A	3	2	2	N	 	3160	310S	 	 	121598	57	207	120748	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MONTGOMERY	113	 	 	 	 	0
BH	34	OH0570100	 	19910430	 	CENTERVILLE, OH	OH	5	3	2	1	N	 	3160	310S	 	 	21409	57	207	21260	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CENTERVILLE	113	 	 	 	 	0
BH	34	OH0570200	 	19910430	 	DAYTON, OH	OH	2	3	2	1	Y	 	3160	310S	 	 	184877	57	207	183585	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	DAYTON	113	 	 	 	 	0
BH	34	OH0570300	 	19910430	 	GERMANTOWN, OH	OH	6	3	2	1	N	 	3160	310S	 	 	4991	57	207	4957	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	GERMANTOWN	113	 	 	 	 	0
BH	34	OH0570400	 	19910430	 	DAYTON, OH	OH	6	3	2	1	N	 	3160	310S	 	 	8786	57	207	8725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	JEFFERSON TOWNSHIP	113	 	 	 	 	0
BH	34	OH0570500	 	19910430	 	KETTERING, OH	OH	3	3	2	1	N	 	3160	310S	 	 	61512	57	207	61082	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	KETTERING	113	 	 	 	 	0
BH	34	OH0570600	 	19910430	 	TROTWOOD, OH	OH	5	3	2	1	N	 	3160	310S	 	 	20925	57	207	20779	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MADISON TOWNSHIP	113	 	 	 	 	0
BH	34	OH0570800	 	19910430	 	MIAMISBURG, OH	OH	5	3	2	1	N	 	3160	310S	 	 	18111	57	207	17985	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MIAMISBURG	113	 	 	 	 	0
BH	34	OH0570900	 	19910430	 	MORAINE, OH	OH	6	3	2	1	N	 	3160	310S	 	 	6081	57	207	6039	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MORAINE	113	 	 	 	 	0
BH	34	OH0571000	 	19910430	 	OAKWOOD, OH	OH	6	3	2	1	N	 	3160	310S	 	 	9095	57	207	9032	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	OAKWOOD	113	 	 	 	 	0
BH	34	OH0571100	 	19910430	 	ENGLEWOOD, OH	OH	5	3	2	1	N	 	3160	310S	 	 	13735	57	207	13639	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	RANDOLPH TOWNSHIP	113	 	 	 	 	0
BH	34	OH0571200	 	19910430	 	TROTWOOD, OH	OH	6	3	2	1	N	 	3160	310S	 	 	8952	57	207	8890	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	TROTWOOD	113	 	 	 	 	0
BH	34	OH0571300	 	19910430	 	VANDALIA, OH	OH	5	3	2	1	N	 	3160	310S	 	 	14097	57	207	13999	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	VANDALIA	113	 	 	 	 	0
BH	34	OH0571400	 	19910430	 	HUBER HEIGHTS, OH	OH	4	3	2	1	N	 	3160	310S	 	 	39297	57	207	39023	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	HUBER HEIGHTS	113	 	 	 	 	0
BH	34	OH0571500	 	19910430	 	WEST CARROLLTON, OH	OH	5	3	2	1	N	 	3160	310S	 	 	14626	57	207	14524	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WEST CARROLLTON	113	 	 	 	 	0
BH	34	OH0571600	 	19910430	 	BROOKVILLE, OH	OH	6	3	2	1	N	 	3160	310S	 	 	4692	57	207	4660	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BROOKVILLE	113	 	 	 	 	0
BH	34	OH0571800	 	19910430	 	ENGLEWOOD, OH	OH	5	3	2	1	N	 	3160	310S	 	 	11609	57	207	11528	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ENGLEWOOD	113	 	 	 	 	0
BH	34	OH0572000	 	19910430	 	NEW LEBANON, OH	OH	6	3	2	1	N	 	3160	310S	 	 	4389	57	207	4359	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	NEW LEBANON	113	 	 	 	 	0
BH	34	OH0572200	 	19910430	 	DAYTON, OH	OH	7	3	2	1	N	 	3160	310S	 	 	1493	57	207	1483	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	Z	Z	Z	Z	 	 	 	 	RIVERSIDE	113	 	 	 	 	0
BH	34	OH0572300	 	19910430	 	UNION, OH	OH	6	3	2	1	N	 	3160	310S	 	 	5586	57	207	5547	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	UNION	113	 	 	 	 	0
BH	34	OH0572500	 	19910430	 	GERMANTOWN, OH	OH	6	3	2	1	N	 	3160	310S	 	 	2838	57	207	2819	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	GERMAN TOWNSHIP	113	 	 	 	 	0
BH	34	OH0572800	 	19910430	 	BROOKVILLE, OH	OH	6	3	2	1	N	 	3160	310S	 	 	3651	57	207	3626	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PERRY TOWNSHIP	113	 	 	 	 	0
BH	34	OH0572900	 	19910430	 	BROOKVILLE, OH	OH	6	3	2	0	N	OH0570000	3160	310S	 	19891101	4825	57	207	4792	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLAY TOWNSHIP	113	 	 	 	 	0
BH	34	OH0580000	 	19910430	 	MC CONNELSVILLE, OH	OH	8C	3	2	2	N	 	3160	310S	 	 	12581	58	 	12494	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MORGAN	115	 	 	 	 	0
BH	34	OH0580100	 	19910430	 	MC CONNELSVILLE, OH	OH	7	3	2	1	N	 	3160	310S	 	 	1831	58	 	1819	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MCCONNELSVILLE	115	 	 	 	 	0
BH	34	OH0580300	 	19910430	 	MALTA VILLAGE, OH	OH	7	3	2	0	N	OH0580000	3160	310S	 	19891101	813	58	 	808	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MALTA VILLAGE	115	 	 	 	 	0
BH	34	OH0590000	 	19910430	 	MT. GILEAD, OH	OH	8C	3	2	2	N	 	3160	310S	 	 	24960	59	 	24786	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MORROW	117	 	 	 	 	0
BH	34	OH0590100	 	19910430	 	MOUNT GILEAD, OH	OH	6	3	2	1	N	 	3160	310S	 	 	2890	59	 	2870	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MOUNT GILEAD	117	 	 	 	 	0
BH	34	OH0590500	 	19910430	 	FULTON, OH	OH	7	3	2	1	N	 	3160	310S	 	 	329	59	 	327	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	FULTON	117	 	 	 	 	0
BH	34	OH0600000	 	19910430	 	ZANESVILLE, OH	OH	8B	3	2	2	N	 	3160	310S	 	 	55242	60	 	54856	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MUSKINGUM	119	 	 	 	 	0
BH	34	OH0600100	 	19910430	 	ZANESVILLE, OH	OH	4	3	2	1	N	 	3160	310S	 	 	27194	60	 	27004	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ZANESVILLE	119	 	 	 	 	0
BH	34	OH0600400	 	19910430	 	FRAZEYSBURG, OH	OH	7	3	2	0	N	OH0600000	3160	310S	 	19891101	1182	60	 	1174	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	FRAZEYSBURG	119	 	 	 	 	0
BH	34	OH0600900	 	19910430	 	ROSEVILLE, OH	OH	7	3	2	1	N	 	3160	310S	 	 	967	64	 	961	907	60	 	901	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ROSEVILLE	127	119	 	 	 	0
BH	34	OH0610000	 	19910430	 	CALDWELL, OH	OH	8C	3	2	2	N	 	3160	310S	 	 	11512	61	 	11432	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	NOBLE	121	 	 	 	 	0
BH	34	OH0610100	 	19910430	 	CALDWELL, OH	OH	7	3	2	0	N	OH0610000	3160	310S	 	19891101	1813	61	 	1801	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CALDWELL	121	 	 	 	 	0
BH	34	OH0620000	 	19910430	 	PORT CLINTON, OH	OH	8B	3	2	2	N	 	3170	305N	 	 	28459	62	 	28261	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	OTTAWA	123	 	 	 	 	0
BH	34	OH0620100	 	19910430	 	OAK HARBOR, OH	OH	6	3	2	1	N	 	3170	305N	 	 	2677	62	 	2659	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	OAK HARBOR	123	 	 	 	 	0
BH	34	OH0620200	 	19910430	 	PORT CLINTON, OH	OH	6	3	2	1	N	 	3170	305N	 	 	7216	62	 	7166	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PORT CLINTON	123	 	 	 	 	0
BH	34	OH0620500	 	19910430	 	GENOA, OH	OH	7	3	2	1	N	 	3170	305N	 	 	2297	62	 	2281	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	GENOA	123	 	 	 	 	0
BH	34	OH0621200	 	19910430	 	OAK HARBOR, OH	OH	7	3	2	0	N	OH0620000	3170	305N	 	19891101	2464	62	 	2447	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SALEM TOWNSHIP	123	 	 	 	 	0
BH	34	OH0630000	 	19910430	 	PAULDING, OH	OH	8C	3	2	2	N	 	3170	305N	 	 	18160	63	 	18034	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PAULDING	125	 	 	 	 	0
BH	34	OH0630100	 	19910430	 	PAULDING, OH	OH	6	3	2	1	N	 	3170	305N	 	 	2645	63	 	2627	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PAULDING	125	 	 	 	 	0
BH	34	OH0640000	 	19910430	 	NEW LEXINGTON, OH	OH	8C	3	2	2	N	 	3160	310S	 	 	23241	64	 	23079	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PERRY	127	 	 	 	 	0
BH	34	OH0640100	 	19910430	 	CROOKSVILLE, OH	OH	6	3	2	1	N	 	3160	310S	 	 	2641	64	 	2623	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CROOKSVILLE	127	 	 	 	 	0
BH	34	OH0640200	 	19910430	 	NEW LEXINGTON, OH	OH	6	3	2	1	N	 	3160	310S	 	 	5196	64	 	5160	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	NEW LEXINGTON	127	 	 	 	 	0
BH	34	OH0640400	 	19910430	 	CORNING, OH	OH	7	3	2	0	N	OH0640000	3160	310S	 	19891101	712	64	 	708	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CORNING	127	 	 	 	 	0
BH	34	OH0650000	 	19910430	 	CIRCLEVILLE, OH	OH	9B	3	2	2	N	 	3160	310S	 	 	37157	65	188	36898	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PICKAWAY	129	 	 	 	 	0
BH	34	OH0650100	 	19910430	 	CIRCLEVILLE, OH	OH	5	3	2	1	N	 	3160	310S	 	 	11846	65	188	11764	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CIRCLEVILLE	129	 	 	 	 	0
BH	34	OH0660000	 	19910430	 	WAVERLY, OH	OH	8C	3	2	2	N	 	3160	310S	 	 	20079	66	 	19939	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PIKE	131	 	 	 	 	0
BH	34	OH0660100	 	19910430	 	WAVERLY, OH	OH	6	3	2	1	N	 	3160	310S	 	 	4545	66	 	4514	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WAVERLY	131	 	 	 	 	0
BH	34	OH0670000	 	19910430	 	RAVENNA, OH	OH	9B	3	2	2	N	 	3170	305N	 	 	79273	67	9	78719	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PORTAGE	133	 	 	 	 	0
BH	34	OH0670100	 	19910430	 	AURORA, OH	OH	6	3	2	1	N	 	3170	305N	 	 	9334	67	9	9269	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	AURORA	133	 	 	 	 	0
BH	34	OH0670300	 	19910430	 	KENT, OH	OH	4	3	2	1	N	 	3170	305N	 	 	29283	67	9	29079	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	KENT	133	 	 	 	 	0
BH	34	OH0670500	 	19910430	 	RAVENNA, OH	OH	5	3	2	1	N	 	3170	305N	 	 	12256	67	9	12171	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	RAVENNA	133	 	 	 	 	0
BH	34	OH0670600	 	19910430	 	WINDHAM, OH	OH	6	3	2	1	N	 	3170	305N	 	 	2987	67	9	2967	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WINDHAM	133	 	 	 	 	0
BH	34	OH0670700	 	19910430	 	RAVENNA, OH	OH	7	3	2	1	N	 	3170	305N	 	 	497	67	9	494	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BRADY LAKE	133	 	 	 	 	0
BH	34	OH0671100	 	19910430	 	KENT, OH	OH	7	3	2	3	N	 	3170	305N	 	 	0	67	9	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	KENT STATE UNIVERSITY	133	 	 	 	 	0
BH	34	OH0671200	 	19910430	 	STREETSBORO, OH	OH	5	3	2	1	N	 	3170	305N	 	 	10086	67	9	10016	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	Z	Z	Z	Z	 	 	 	 	STREETSBORO	133	 	 	 	 	0
BH	34	OH0671400	 	19920213	 	RAVENNA, OH	OH	7	3	2	1	N	 	3170	305N	 	 	0	67	9	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	Z	 	 	 	 	ROBINSON MEMORIAL HOSP	133	 	 	 	 	0
BH	34	OH0680000	 	19910430	 	EATON, OH	OH	8B	3	2	2	N	 	3160	310S	 	 	31140	68	 	30923	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PREBLE	135	 	 	 	 	0
BH	34	OH0680100	 	19910430	 	EATON, OH	OH	6	3	2	1	N	 	3160	310S	 	 	7510	68	 	7458	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	EATON	135	 	 	 	 	0
BH	34	OH0680300	 	19910430	 	COLLEGE CORNER, OH	OH	7	3	2	1	N	 	3160	310S	 	 	255	68	 	254	128	9	 	128	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COLLEGE CORNER	135	017	 	 	 	0
BH	34	OH0680700	 	19910430	 	NEW PARIS, OH	OH	7	3	2	1	N	 	3160	310S	 	 	1828	68	 	1816	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	NEW PARIS	135	 	 	 	 	0
BH	34	OH0690000	 	19910430	 	OTTAWA, OH	OH	8B	3	2	2	N	 	3170	305N	 	 	28046	69	 	27850	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PUTNAM	137	 	 	 	 	0
BH	34	OH0690100	 	19910430	 	OTTAWA, OH	OH	6	3	2	1	N	 	3170	305N	 	 	4060	69	 	4032	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	OTTAWA	137	 	 	 	 	0
BH	34	OH0691100	 	19910430	 	LEIPSIC, OH	OH	7	3	2	1	N	 	3170	305N	 	 	2236	69	 	2221	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	LEIPSIC	137	 	 	 	 	0
BH	34	OH0700000	 	19910430	 	MANSFIELD, OH	OH	9B	3	2	2	N	 	3170	305N	 	 	56120	70	513	55728	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	RICHLAND	139	 	 	 	 	0
BH	34	OH0700100	 	19910430	 	MANSFIELD, OH	OH	3	3	2	1	Y	 	3170	305N	 	 	51414	70	513	51055	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MANSFIELD	139	 	 	 	 	0
BH	34	OH0700200	 	19910430	 	ONTARIO, OH	OH	6	3	2	1	N	 	3170	305N	 	 	4088	70	513	4060	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ONTARIO	139	 	 	 	 	0
BH	34	OH0700400	 	19910430	 	SHELBY, OH	OH	6	3	2	1	N	 	3170	305N	 	 	9712	70	513	9645	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SHELBY	139	 	 	 	 	0
BH	34	OH0700500	 	19910430	 	BELLVILLE, OH	OH	7	3	2	1	N	 	3170	305N	 	 	1592	70	513	1581	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BELLVILLE	139	 	 	 	 	0
BH	34	OH0700600	 	19910430	 	BUTLER, OH	OH	7	3	2	1	N	 	3170	305N	 	 	982	70	513	976	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BUTLER	139	 	 	 	 	0
BH	34	OH0700700	 	19910430	 	LEXINGTON, OH	OH	6	3	2	1	N	 	3170	305N	 	 	4187	70	513	4158	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	LEXINGTON	139	 	 	 	 	0
BH	34	OH0701000	 	19910430	 	LINCOLN HEIGHTS, OH	OH	6	3	2	0	N	OH0700000	3170	305N	 	19891101	4879	70	513	4845	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	LINCOLN HEIGHTS	139	 	 	 	 	0
BH	34	OH0710000	 	19910430	 	CHILLICOTHE, OH	OH	8B	3	2	2	N	 	3160	310S	 	 	48144	71	 	47808	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ROSS	141	 	 	 	 	0
BH	34	OH0710100	 	19910430	 	CHILLICOTHE, OH	OH	5	3	2	1	N	 	3160	310S	 	 	22263	71	 	22108	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CHILLICOTHE	141	 	 	 	 	0
BH	34	OH0710300	 	19910430	 	BAINBRIDGE, OH	OH	7	3	2	0	N	OH0710000	3160	310S	 	19891101	982	71	 	976	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BAINBRIDGE	141	 	 	 	 	0
BH	34	OH0720000	 	19910430	 	FREMONT, OH	OH	8B	3	2	2	N	 	3170	305N	 	 	30299	72	 	30088	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SANDUSKY	143	 	 	 	 	0
BH	34	OH0720200	 	19910430	 	CLYDE, OH	OH	6	3	2	1	N	 	3170	305N	 	 	5865	72	 	5824	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLYDE	143	 	 	 	 	0
BH	34	OH0720300	 	19910430	 	FREMONT, OH	OH	5	3	2	1	N	 	3170	305N	 	 	17922	72	 	17797	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	FREMONT	143	 	 	 	 	0
BH	34	OH0720400	 	19910430	 	WOODVILLE, OH	OH	7	3	2	1	N	 	3170	305N	 	 	1982	72	 	1969	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WOODVILLE	143	 	 	 	 	0
BH	34	OH0720600	 	19910430	 	GIBSONBURG, OH	OH	6	3	2	1	N	 	3170	305N	 	 	2618	72	 	2600	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	GIBSONBURG	143	 	 	 	 	0
BH	34	OH0730000	 	19910430	 	PORTSMOUTH, OH	OH	8B	3	2	2	N	 	3160	310S	 	 	55789	73	 	55399	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SCIOTO	145	 	 	 	 	0
BH	34	OH0730100	 	19910430	 	NEW BOSTON, OH	OH	6	3	2	1	N	 	3160	310S	 	 	2759	73	 	2740	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	NEW BOSTON	145	 	 	 	 	0
BH	34	OH0730200	 	19910430	 	PORTSMOUTH, OH	OH	5	3	2	1	N	 	3160	310S	 	 	23028	73	 	22868	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PORTSMOUTH	145	 	 	 	 	0
BH	34	OH0740000	 	19910430	 	TIFFIN, OH	OH	8B	3	2	2	N	 	3170	305N	 	 	41768	74	 	41477	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SENECA	147	 	 	 	 	0
BH	34	OH0740100	 	19910430	 	FOSTORIA, OH	OH	5	3	2	0	N	OH0740000	3170	305N	 	19891101	10757	74	 	10682	3453	32	 	3429	1004	87	 	997	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	FOSTORIA	147	063	173	 	 	0
BH	34	OH0740200	 	19910430	 	TIFFIN, OH	OH	5	3	2	1	N	 	3170	305N	 	 	18893	74	 	18761	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	TIFFIN	147	 	 	 	 	0
