State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,lon,lat
Illinois,Cities,West Chicago,1,1,0,0,0,0,0,1,0,0,1,0,27490,"West Chicago, Illinois",NA,NA
Illinois,Cities,Wheeling,1,0,0,0,0,0,1,1,1,0,0,0,38158,"Wheeling, Illinois",-87.9289591,42.1391927
Illinois,Cities,Woodstock,1,1,0,0,0,0,0,1,0,0,0,1,25259,"Woodstock, Illinois",-88.44870209999999,42.3147436
Illinois,Universities and Colleges,"Southern Illinois University, Carbondale",1,1,0,0,0,0,0,1,0,0,1,0,17292,"Southern Illinois University, Carbondale, Illinois",-89.22491339999999,37.7090577
Illinois,Metropolitan Counties,Champaign,2,0,1,0,0,1,0,2,0,1,1,0,NA,"Champaign, Illinois",-88.2433829,40.1164204
Illinois,Metropolitan Counties,Sangamon,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Sangamon, Illinois",-89.62516459999999,39.7337353
Illinois,Metropolitan Counties,Will,1,0,0,1,0,0,0,1,0,1,0,0,NA,"Will, Illinois",-88.0900762,41.5054724
Indiana,Cities,Anderson,1,0,0,1,0,0,0,1,NA,1,NA,NA,55134,"Anderson, Indiana",NA,NA
Indiana,Cities,Bloomington,9,7,0,2,0,0,0,9,3,1,1,4,84772,"Bloomington, Indiana",-86.52638569999999,39.165325
Indiana,Cities,Fort Wayne,4,2,0,2,0,0,0,4,1,1,1,1,261642,"Fort Wayne, Indiana",-85.1393513,41.079273
Indiana,Cities,Indianapolis,28,20,3,5,0,0,0,28,5,11,8,4,866351,"Indianapolis, Indiana",-86.158068,39.768403
Indiana,Cities,La Porte,2,2,0,0,0,0,0,2,NA,2,NA,NA,21891,"La Porte, Indiana",-86.7227195,41.611143
Indiana,Cities,Muncie,1,1,0,0,0,0,0,1,0,0,1,0,70065,"Muncie, Indiana",-85.3863599,40.1933767
Indiana,Cities,Munster,1,0,1,0,0,0,0,1,1,NA,NA,NA,22865,"Munster, Indiana",-87.5125412,41.5644798
Indiana,Cities,Plainfield,1,0,1,0,0,0,0,1,1,0,0,NA,31198,"Plainfield, Indiana",-86.39943869999999,39.70421229999999
Indiana,Cities,South Bend,10,10,0,0,0,0,0,10,3,2,5,0,101621,"South Bend, Indiana",NA,NA
Indiana,Cities,Westville,1,0,0,1,0,0,0,1,NA,NA,1,NA,5641,"Westville, Indiana",NA,NA
Indiana,Universities and Colleges,Ball State University,1,1,0,0,0,0,0,1,NA,NA,NA,1,21196,"Ball State University, Indiana",NA,NA
Indiana,Universities and Colleges,"Indiana University, Indianapolis",1,1,0,0,0,0,0,1,NA,1,NA,NA,30105,"Indiana University, Indianapolis, Indiana",NA,NA
Indiana,Universities and Colleges,Purdue University,3,1,0,2,0,0,0,3,1,1,0,1,40472,"Purdue University, Indiana",NA,NA
Indiana,Metropolitan Counties,Brown,1,0,0,1,0,0,0,1,NA,NA,NA,1,NA,"Brown, Indiana",NA,NA
Indiana,Metropolitan Counties,Porter,1,1,0,0,0,0,0,1,NA,NA,1,NA,NA,"Porter, Indiana",NA,NA
Indiana,Nonmetropolitan Counties,Dubois,1,0,0,0,0,1,0,1,1,NA,NA,NA,NA,"Dubois, Indiana",NA,NA
Indiana,State Police Agencies,Indiana State Police,3,3,0,0,0,0,0,3,NA,NA,2,1,NA,"Indiana State Police, Indiana",NA,NA
Indiana,State Police Agencies,State Police: Daviess County,1,0,1,0,0,0,0,1,0,0,0,1,NA,"State Police: Daviess County, Indiana",NA,NA
Indiana,State Police Agencies,State Police: Marion County,2,1,1,0,0,0,0,2,0,1,0,1,NA,"State Police: Marion County, Indiana",NA,NA
Indiana,State Police Agencies,State Police: Monroe County,2,0,2,0,0,0,0,2,2,0,0,0,NA,"State Police: Monroe County, Indiana",NA,NA
Indiana,State Police Agencies,State Police: Putnam County,1,1,0,0,0,0,0,1,0,0,1,0,NA,"State Police: Putnam County, Indiana",NA,NA
Indiana,State Police Agencies,State Police: Scott County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police: Scott County, Indiana",NA,NA
Indiana,State Police Agencies,State Police: Vanderburgh County,1,0,1,0,0,0,0,1,0,0,1,0,NA,"State Police: Vanderburgh County, Indiana",NA,NA
Indiana,State Police Agencies,State Police: Washington County,1,0,1,0,0,0,0,1,0,1,0,0,NA,"State Police: Washington County, Indiana",NA,NA
Iowa,Cities,Boone,1,1,0,0,0,0,0,1,0,0,1,0,12702,"Boone, Iowa",NA,NA
Iowa,Cities,Clinton,1,0,1,0,0,0,0,1,0,0,0,1,25906,"Clinton, Iowa",NA,NA
Iowa,Cities,Des Moines,3,2,1,0,0,0,0,3,0,1,1,1,211501,"Des Moines, Iowa",NA,NA
Iowa,Cities,Dubuque,1,1,0,0,0,0,0,1,0,1,0,0,59026,"Dubuque, Iowa",NA,NA
Iowa,Cities,Iowa City,3,3,0,0,0,0,0,3,1,0,0,2,75527,"Iowa City, Iowa",NA,NA
Iowa,Cities,Newton,1,1,0,0,0,0,0,1,0,0,1,0,15102,"Newton, Iowa",NA,NA
Iowa,Cities,North Liberty,1,1,0,0,0,0,0,1,0,0,1,0,16458,"North Liberty, Iowa",NA,NA
Iowa,Cities,Oskaloosa,1,1,0,0,0,0,0,1,0,0,1,0,11626,"Oskaloosa, Iowa",NA,NA
Iowa,Cities,West Des Moines,1,0,0,1,0,0,0,1,0,0,0,1,65631,"West Des Moines, Iowa",NA,NA
Iowa,Universities and Colleges,Iowa State University,1,1,0,0,0,0,0,1,0,0,0,1,35714,"Iowa State University, Iowa",NA,NA
Iowa,Universities and Colleges,University of Iowa,2,2,0,0,0,0,0,2,0,0,0,2,30844,"University of Iowa, Iowa",NA,NA
Iowa,Metropolitan Counties,Linn,1,0,0,1,0,0,0,1,0,1,0,0,NA,"Linn, Iowa",NA,NA
Kansas,Cities,Andover,1,1,0,0,0,0,0,1,0,0,0,1,12937,"Andover, Kansas",NA,NA
Kansas,Cities,Chanute,1,1,0,0,0,0,0,1,0,1,0,0,9279,"Chanute, Kansas",NA,NA
Kansas,Cities,Coffeyville,1,0,0,0,1,0,0,1,0,0,1,0,9555,"Coffeyville, Kansas",NA,NA
Kansas,Cities,Dodge City,3,2,0,0,1,0,0,3,1,1,1,0,27997,"Dodge City, Kansas",NA,NA
Kansas,Cities,Edwardsville,1,1,0,0,0,0,0,1,0,1,0,0,4377,"Edwardsville, Kansas",NA,NA
Kansas,Cities,El Dorado,2,1,1,0,0,0,0,2,2,0,0,0,12913,"El Dorado, Kansas",NA,NA
Kansas,Cities,Elwood,1,1,0,0,0,0,0,1,0,0,1,0,1181,"Elwood, Kansas",NA,NA
Kansas,Cities,Garden City,1,0,0,1,0,0,0,1,0,0,0,1,27038,"Garden City, Kansas",NA,NA
Kansas,Cities,Hays,1,1,0,0,0,0,0,1,1,0,0,0,21206,"Hays, Kansas",NA,NA
Kansas,Cities,Hiawatha,1,1,0,0,0,0,0,1,0,1,0,0,3080,"Hiawatha, Kansas",NA,NA
Kansas,Cities,Hutchinson,1,0,0,1,0,0,0,1,0,0,1,0,41439,"Hutchinson, Kansas",NA,NA
Kansas,Cities,Independence,1,1,0,0,0,0,0,1,0,0,1,0,8860,"Independence, Kansas",NA,NA
Kansas,Cities,Lenexa,1,1,0,0,0,0,0,1,0,0,0,1,53376,"Lenexa, Kansas",NA,NA
Kansas,Cities,Newton,2,2,0,0,0,0,0,2,0,0,1,1,19226,"Newton, Kansas",NA,NA
Kansas,Cities,Oakley,1,1,0,0,0,0,0,1,0,1,0,0,2104,"Oakley, Kansas",NA,NA
Kansas,Cities,Ottawa,1,1,0,0,0,0,0,1,0,0,0,1,12334,"Ottawa, Kansas",NA,NA
Kansas,Cities,Overland Park,4,2,2,0,0,0,0,4,2,0,1,1,189104,"Overland Park, Kansas",NA,NA
Kansas,Cities,Pittsburg,1,1,0,0,0,0,0,1,0,0,1,0,20439,"Pittsburg, Kansas",NA,NA
Kansas,Cities,Pratt,1,1,0,0,0,0,0,1,0,1,0,0,6854,"Pratt, Kansas",NA,NA
Kansas,Cities,Salina,3,3,0,0,0,0,0,3,0,0,1,2,47805,"Salina, Kansas",NA,NA
Kansas,Cities,Wichita,7,5,0,2,0,0,0,7,1,1,3,2,391399,"Wichita, Kansas",NA,NA
Kansas,Universities and Colleges,"University of Kansas, Medical Center3",1,1,0,0,0,0,0,1,0,1,0,0,NA,"University of Kansas, Medical Center3, Kansas",NA,NA
Kansas,Universities and Colleges,Washburn University,1,1,0,0,0,0,0,1,0,0,0,1,6615,"Washburn University, Kansas",NA,NA
Kansas,Universities and Colleges,Wichita State University,1,1,0,0,0,0,0,1,0,0,1,0,14240,"Wichita State University, Kansas",NA,NA
Kansas,Metropolitan Counties,Linn,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Linn, Kansas",NA,NA
Kansas,Metropolitan Counties,Riley County Police Department,4,2,1,1,0,0,0,4,2,1,1,0,NA,"Riley County Police Department, Kansas",NA,NA
Kansas,Metropolitan Counties,Shawnee,2,1,1,0,0,0,0,2,0,1,0,1,NA,"Shawnee, Kansas",NA,NA
Kansas,Metropolitan Counties,Wabaunsee,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Wabaunsee, Kansas",NA,NA
Kansas,Nonmetropolitan Counties,Greeley,1,0,0,0,1,0,0,1,0,0,1,0,NA,"Greeley, Kansas",NA,NA
Kansas,Nonmetropolitan Counties,Reno,1,1,0,0,0,0,0,1,1,0,0,NA,NA,"Reno, Kansas",NA,NA
Kentucky,Cities,Alexandria,1,1,0,0,0,0,0,1,0,1,0,0,9112,"Alexandria, Kentucky",NA,NA
Kentucky,Cities,Ashland,1,0,1,0,0,0,0,1,1,0,0,0,20987,"Ashland, Kentucky",NA,NA
Kentucky,Cities,Audubon Park,1,1,0,0,0,0,0,1,1,0,0,0,1515,"Audubon Park, Kentucky",NA,NA
Kentucky,Cities,Bellevue,2,1,0,1,0,0,0,2,0,0,0,2,5879,"Bellevue, Kentucky",NA,NA
Kentucky,Cities,Benton,2,0,1,1,0,0,0,2,0,0,0,2,4346,"Benton, Kentucky",NA,NA
Kentucky,Cities,Berea,3,2,1,0,0,0,0,3,1,0,1,1,15135,"Berea, Kentucky",NA,NA
Kentucky,Cities,Bowling Green,11,6,2,3,0,0,0,11,1,3,4,3,64561,"Bowling Green, Kentucky",NA,NA
Kentucky,Cities,Cave City,1,1,0,0,0,0,0,1,0,1,0,0,2411,"Cave City, Kentucky",NA,NA
Kentucky,Cities,Cloverport,1,1,0,0,0,0,0,1,0,0,1,0,1157,"Cloverport, Kentucky",NA,NA
Kentucky,Cities,Covington,10,4,3,3,0,0,0,10,2,3,3,2,41094,"Covington, Kentucky",NA,NA
Kentucky,Cities,Cynthiana,1,1,0,0,0,0,0,1,1,0,0,0,6421,"Cynthiana, Kentucky",NA,NA
Kentucky,Cities,Elizabethtown,1,0,0,1,0,0,0,1,0,0,0,1,29821,"Elizabethtown, Kentucky",NA,NA
Kentucky,Cities,Elkton,1,0,1,0,0,0,0,1,1,0,0,0,2181,"Elkton, Kentucky",NA,NA
Kentucky,Cities,Elsmere,3,2,0,1,0,0,0,3,1,1,0,1,8563,"Elsmere, Kentucky",NA,NA
Kentucky,Cities,Fort Mitchell,1,0,0,1,0,0,0,1,0,0,1,0,8334,"Fort Mitchell, Kentucky",NA,NA
Kentucky,Cities,Frankfort,3,2,1,0,0,0,0,3,0,1,1,1,27926,"Frankfort, Kentucky",NA,NA
Kentucky,Cities,Franklin,2,2,0,0,0,0,0,2,0,0,1,1,8852,"Franklin, Kentucky",NA,NA
Kentucky,Cities,Georgetown,3,3,0,0,0,0,0,3,1,1,1,0,33007,"Georgetown, Kentucky",NA,NA
Kentucky,Cities,Glasgow,2,1,0,1,0,0,0,2,0,1,1,0,14560,"Glasgow, Kentucky",NA,NA
Kentucky,Cities,Henderson,2,2,0,0,0,0,0,2,1,0,0,1,28904,"Henderson, Kentucky",NA,NA
Kentucky,Cities,Highland Heights,1,0,1,0,0,0,0,1,0,0,0,1,7216,"Highland Heights, Kentucky",NA,NA
Kentucky,Cities,Hopkinsville,5,5,0,0,0,0,0,5,3,1,0,1,32222,"Hopkinsville, Kentucky",NA,NA
Kentucky,Cities,Lakeside Park-Crestview Hills,1,0,0,1,0,0,0,1,0,0,0,1,6159,"Lakeside Park-Crestview Hills, Kentucky",NA,NA
Kentucky,Cities,Lancaster,1,1,0,0,0,0,0,1,1,0,0,0,3873,"Lancaster, Kentucky",NA,NA
Kentucky,Cities,Lexington,41,26,9,4,1,1,0,41,7,9,14,11,317853,"Lexington, Kentucky",NA,NA
Kentucky,Cities,Louisville Metro,11,5,3,1,0,0,2,11,2,1,3,5,683825,"Louisville Metro, Kentucky",NA,NA
Kentucky,Cities,Loyall,1,1,0,0,0,0,0,1,0,0,0,1,648,"Loyall, Kentucky",NA,NA
Kentucky,Cities,Madisonville,4,2,2,0,0,0,0,4,4,0,0,0,19467,"Madisonville, Kentucky",NA,NA
Kentucky,Cities,Mayfield,2,2,0,0,0,0,0,2,1,0,1,0,10086,"Mayfield, Kentucky",NA,NA
Kentucky,Cities,Mount Washington,3,3,0,0,0,0,0,3,1,0,0,2,14162,"Mount Washington, Kentucky",NA,NA
Kentucky,Cities,Murray,2,1,1,0,0,0,0,2,1,1,0,0,19182,"Murray, Kentucky",NA,NA
Kentucky,Cities,Nicholasville,6,5,1,0,0,0,0,6,2,0,3,1,30093,"Nicholasville, Kentucky",NA,NA
Kentucky,Cities,Owensboro,4,4,0,0,0,0,0,4,1,0,0,3,59359,"Owensboro, Kentucky",NA,NA
Kentucky,Cities,Paducah,3,2,1,0,0,0,0,3,0,1,1,1,24836,"Paducah, Kentucky",NA,NA
Kentucky,Cities,Paris,1,0,1,0,0,0,0,1,0,0,1,0,9883,"Paris, Kentucky",NA,NA
Kentucky,Cities,Radcliff,4,3,0,0,0,0,1,4,1,0,2,1,22346,"Radcliff, Kentucky",NA,NA
Kentucky,Cities,Richmond,1,1,0,0,0,0,0,1,0,0,0,1,33965,"Richmond, Kentucky",NA,NA
Kentucky,Cities,Shelbyville,2,2,0,0,0,0,0,2,1,1,0,0,15488,"Shelbyville, Kentucky",NA,NA
Kentucky,Cities,Shively,1,0,0,1,0,0,0,1,0,1,0,0,15800,"Shively, Kentucky",NA,NA
Kentucky,Cities,Stanton,1,0,1,0,0,0,0,1,0,0,1,0,2651,"Stanton, Kentucky",NA,NA
Kentucky,Cities,St. Matthews,3,3,0,0,0,0,0,3,0,0,2,1,18127,"St. Matthews, Kentucky",NA,NA
Kentucky,Cities,Versailles,1,1,0,0,0,0,0,1,0,1,0,0,25923,"Versailles, Kentucky",NA,NA
Kentucky,Cities,Winchester,3,3,0,0,0,0,0,3,1,0,2,0,18461,"Winchester, Kentucky",NA,NA
Kentucky,Universities and Colleges,Eastern Kentucky University,1,1,0,0,0,0,0,1,0,1,0,0,16844,"Eastern Kentucky University, Kentucky",NA,NA
Kentucky,Universities and Colleges,Murray State University,1,0,1,0,0,0,0,1,0,0,0,1,10998,"Murray State University, Kentucky",NA,NA
Kentucky,Universities and Colleges,University of Kentucky,1,1,0,0,0,0,0,1,0,0,0,1,29727,"University of Kentucky, Kentucky",NA,NA
Kentucky,Universities and Colleges,University of Louisville,2,0,0,2,0,0,0,2,1,1,0,0,21294,"University of Louisville, Kentucky",NA,NA
Kentucky,Universities and Colleges,Western Kentucky University,1,1,0,0,0,0,0,1,0,0,1,0,20063,"Western Kentucky University, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Boone,2,1,0,1,0,0,0,2,0,1,1,0,NA,"Boone, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Boyd,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Boyd, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Bracken,1,0,0,0,1,0,0,1,0,0,0,1,NA,"Bracken, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Bullitt,4,4,0,0,0,0,0,4,0,2,2,0,NA,"Bullitt, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Campbell County Police Department,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Campbell County Police Department, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Christian,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Christian, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Daviess,2,1,1,0,0,0,0,2,0,0,0,2,NA,"Daviess, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Hardin,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Hardin, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Jefferson,1,0,1,0,0,0,0,1,1,0,0,0,NA,"Jefferson, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Kenton,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Kenton, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Oldham County Police Department,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Oldham County Police Department, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Pendleton,1,0,1,0,0,0,0,1,0,0,0,1,NA,"Pendleton, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Shelby,2,1,1,0,0,0,0,2,1,0,1,0,NA,"Shelby, Kentucky",NA,NA
Kentucky,Metropolitan Counties,Spencer,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Spencer, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,Anderson,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Anderson, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,Franklin,2,1,1,0,0,0,0,2,0,1,1,0,NA,"Franklin, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,Letcher,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Letcher, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,Mason,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Mason, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,McCracken,1,1,0,0,0,0,0,1,1,0,0,0,NA,"McCracken, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,McCreary,1,1,0,0,0,0,0,1,0,1,0,0,NA,"McCreary, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,Muhlenberg County Police Department,2,2,0,0,0,0,0,2,2,0,0,0,NA,"Muhlenberg County Police Department, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,Nelson,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Nelson, Kentucky",NA,NA
Kentucky,Nonmetropolitan Counties,Wolfe,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Wolfe, Kentucky",NA,NA
Kentucky,State Police Agencies,State Police:Bowling Green,4,1,3,0,0,0,0,4,0,0,2,2,NA,"State Police:Bowling Green, Kentucky",NA,NA
Kentucky,State Police Agencies,State Police:Harlan,1,0,1,0,0,0,0,1,0,1,0,0,NA,"State Police:Harlan, Kentucky",NA,NA
Kentucky,State Police Agencies,State Police:Hazard,2,2,0,0,0,0,0,2,0,0,1,1,NA,"State Police:Hazard, Kentucky",NA,NA
Kentucky,State Police Agencies,State Police:Henderson,2,1,1,0,0,0,0,2,0,0,2,0,NA,"State Police:Henderson, Kentucky",NA,NA
Kentucky,State Police Agencies,State Police:Mayfield,1,1,0,0,0,0,0,1,0,0,1,0,NA,"State Police:Mayfield, Kentucky",NA,NA
Kentucky,State Police Agencies,State Police:Richmond,1,0,1,0,0,0,0,1,1,0,0,0,NA,"State Police:Richmond, Kentucky",NA,NA
Kentucky,Other Agencies,Fayette County Schools,2,2,0,0,0,0,0,2,1,0,0,1,NA,"Fayette County Schools, Kentucky",NA,NA
Kentucky,Other Agencies,Jefferson County School District,2,1,1,0,0,0,0,2,1,0,1,0,NA,"Jefferson County School District, Kentucky",NA,NA
Louisiana,Cities,Baton Rouge,3,2,0,1,0,0,0,3,0,0,1,2,228389,"Baton Rouge, Louisiana",NA,NA
Louisiana,Cities,New Orleans2,6,3,2,1,0,0,0,5,3,1,0,1,397208,"New Orleans2, Louisiana",NA,NA
Louisiana,Cities,Thibodaux,1,1,0,0,0,0,0,1,0,0,1,0,14588,"Thibodaux, Louisiana",NA,NA
Louisiana,Cities,Westlake,1,1,0,0,0,0,0,1,1,0,0,0,4626,"Westlake, Louisiana",NA,NA
Louisiana,Metropolitan Counties,Bossier,2,1,0,1,0,0,0,2,1,0,1,0,NA,"Bossier, Louisiana",NA,NA
Louisiana,Metropolitan Counties,Caddo,1,0,1,0,0,0,0,1,0,0,0,1,NA,"Caddo, Louisiana",NA,NA
Louisiana,Metropolitan Counties,St. Charles,6,6,0,0,0,0,0,6,0,0,6,NA,NA,"St. Charles, Louisiana",NA,NA
Louisiana,Metropolitan Counties,St. John the Baptist,5,4,0,1,0,0,0,5,0,3,2,0,NA,"St. John the Baptist, Louisiana",NA,NA
Louisiana,Nonmetropolitan Counties,Avoyelles,1,1,0,0,0,0,0,1,NA,NA,1,NA,NA,"Avoyelles, Louisiana",NA,NA
Louisiana,Nonmetropolitan Counties,Madison,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Madison, Louisiana",NA,NA
Maine,Cities,Augusta,2,0,1,1,0,0,0,2,1,0,1,0,18347,"Augusta, Maine",NA,NA
Maine,Cities,Biddeford,1,0,1,0,0,0,0,1,0,0,1,0,21285,"Biddeford, Maine",NA,NA
Maine,Cities,Farmington,1,0,0,1,0,0,0,1,0,0,1,0,7401,"Farmington, Maine",NA,NA
Maine,Cities,Lewiston,2,2,0,0,0,0,0,2,0,1,1,0,36126,"Lewiston, Maine",NA,NA
Maine,Cities,Lincoln,1,1,0,0,0,0,0,1,0,0,0,1,5020,"Lincoln, Maine",NA,NA
Maine,Cities,Old Orchard Beach,1,1,0,0,0,0,0,1,0,0,0,1,8807,"Old Orchard Beach, Maine",NA,NA
Maine,Cities,Portland,11,6,3,2,0,0,0,11,2,3,6,0,67041,"Portland, Maine",NA,NA
Maine,Cities,Saco,6,4,2,0,0,0,0,6,1,2,1,2,19197,"Saco, Maine",NA,NA
Maine,Cities,Sanford,2,1,0,1,0,0,0,2,0,1,0,1,20914,"Sanford, Maine",NA,NA
Maine,Cities,Scarborough,1,0,1,0,0,0,0,1,0,1,0,0,19851,"Scarborough, Maine",NA,NA
Maine,Cities,South Portland,3,0,2,1,0,0,0,3,0,1,1,1,25674,"South Portland, Maine",NA,NA
Maine,Cities,Waterville,1,1,0,0,0,0,0,1,0,0,0,1,16370,"Waterville, Maine",NA,NA
Maine,Universities and Colleges,University of Southern Maine,7,4,1,2,0,0,0,7,2,0,3,2,7739,"University of Southern Maine, Maine",NA,NA
Maine,State Police Agencies,"State Police, Kennebec County",1,1,0,0,0,0,0,1,1,0,0,0,NA,"State Police, Kennebec County, Maine",NA,NA
Maryland,Cities,Baltimore,3,1,0,2,0,0,0,3,0,1,2,0,618385,"Baltimore, Maryland",NA,NA
Maryland,Cities,Laurel,2,1,0,1,0,0,0,2,0,2,0,0,26424,"Laurel, Maryland",NA,NA
Maryland,Universities and Colleges,"University of Maryland, College Park",1,1,0,0,0,0,0,1,0,0,0,1,38140,"University of Maryland, College Park, Maryland",NA,NA
Maryland,Metropolitan Counties,Anne Arundel County Police Department,16,10,5,1,0,0,0,16,2,1,3,10,NA,"Anne Arundel County Police Department, Maryland",NA,NA
Maryland,Metropolitan Counties,Baltimore County Police Department,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Baltimore County Police Department, Maryland",NA,NA
Maryland,Metropolitan Counties,Harford,4,4,0,0,0,0,0,4,1,1,0,2,NA,"Harford, Maryland",NA,NA
Maryland,Metropolitan Counties,Howard County Police Department,1,1,0,0,0,0,0,1,0,NA,0,1,NA,"Howard County Police Department, Maryland",NA,NA
Maryland,Metropolitan Counties,Montgomery County Police Department,7,4,1,2,0,0,0,7,2,NA,3,2,NA,"Montgomery County Police Department, Maryland",NA,NA
Maryland,State Police Agencies,"State Police, Anne Arundel County",1,0,1,0,0,0,0,1,0,0,0,1,NA,"State Police, Anne Arundel County, Maryland",NA,NA
Maryland,Other Agencies,"National Capitol Park Police, Montgomery County",1,1,0,0,0,0,0,1,0,1,0,0,NA,"National Capitol Park Police, Montgomery County, Maryland",NA,NA
Massachusetts,Cities,Acton,3,2,0,0,0,0,1,3,1,2,0,0,23770,"Acton, Massachusetts",NA,NA
Massachusetts,Cities,Andover,3,2,1,0,0,0,0,3,1,2,0,0,35558,"Andover, Massachusetts",NA,NA
Massachusetts,Cities,Arlington,11,9,1,0,1,0,0,10,2,4,3,1,45004,"Arlington, Massachusetts",NA,NA
Massachusetts,Cities,Barnstable,4,0,0,3,1,0,0,4,1,0,3,0,43974,"Barnstable, Massachusetts",NA,NA
Massachusetts,Cities,Belmont,1,1,0,0,0,0,0,1,0,0,0,1,25637,"Belmont, Massachusetts",NA,NA
Massachusetts,Cities,Beverly,3,2,1,0,0,0,0,3,1,1,1,0,41303,"Beverly, Massachusetts",NA,NA
Massachusetts,Cities,Billerica,2,1,1,0,0,0,0,2,1,0,0,1,42965,"Billerica, Massachusetts",NA,NA
Massachusetts,Cities,Boston,129,75,16,28,1,0,9,120,29,34,27,30,673880,"Boston, Massachusetts",NA,NA
Massachusetts,Cities,Boxford,1,0,1,0,0,0,0,1,0,0,0,1,8271,"Boxford, Massachusetts",NA,NA
Massachusetts,Cities,Braintree,9,6,1,1,0,1,0,7,3,1,2,1,37673,"Braintree, Massachusetts",NA,NA
Massachusetts,Cities,Cambridge,26,16,6,4,0,0,0,25,5,7,3,10,111030,"Cambridge, Massachusetts",NA,NA
Massachusetts,Cities,Chelmsford,1,0,0,0,0,1,0,1,0,1,0,0,35251,"Chelmsford, Massachusetts",NA,NA
Massachusetts,Cities,Chelsea,1,0,1,0,0,0,0,1,0,0,1,0,40096,"Chelsea, Massachusetts",NA,NA
Massachusetts,Cities,Chicopee,1,1,0,0,0,0,0,1,1,0,0,0,56887,"Chicopee, Massachusetts",NA,NA
Massachusetts,Cities,Cohasset,1,1,0,0,0,0,0,1,0,0,0,1,8538,"Cohasset, Massachusetts",NA,NA
Massachusetts,Cities,Danvers,3,0,3,0,0,0,0,3,0,0,1,2,27997,"Danvers, Massachusetts",NA,NA
Massachusetts,Cities,Dartmouth,1,1,0,0,0,0,0,1,0,0,1,0,34630,"Dartmouth, Massachusetts",NA,NA
Massachusetts,Cities,Dennis,2,2,0,0,0,0,0,2,0,0,1,1,13905,"Dennis, Massachusetts",NA,NA
Massachusetts,Cities,Dudley,1,0,1,0,0,0,0,1,0,0,0,1,11558,"Dudley, Massachusetts",NA,NA
Massachusetts,Cities,Everett,8,7,1,0,0,0,0,8,1,0,4,3,46754,"Everett, Massachusetts",NA,NA
Massachusetts,Cities,Fitchburg,1,0,1,0,0,0,0,1,0,0,0,1,40391,"Fitchburg, Massachusetts",NA,NA
Massachusetts,Cities,Framingham,3,3,0,0,0,0,0,3,1,1,1,0,71422,"Framingham, Massachusetts",NA,NA
Massachusetts,Cities,Freetown,1,1,0,0,0,0,0,1,0,0,1,0,9199,"Freetown, Massachusetts",NA,NA
Massachusetts,Cities,Greenfield,1,0,0,0,0,1,0,1,0,0,1,0,17456,"Greenfield, Massachusetts",NA,NA
Massachusetts,Cities,Haverhill,6,3,1,2,0,0,0,5,0,1,1,3,62851,"Haverhill, Massachusetts",NA,NA
Massachusetts,Cities,Holliston,1,0,0,1,0,0,0,1,0,1,0,0,14656,"Holliston, Massachusetts",NA,NA
