"State","Agency_Type","Agency_name","Total_incidents_bias_motivation","Bias_Motivation_Race_Ethnicity_Ancestry","Bias_Motivation_Religion","Bias_Motivation_Sexual_orientation","Bias_Motivation_Disability","Bias_Motivation_Gender","Bias_Motivation_Gender_Identity","Total_incidents_Q1_to_Q4","No_of_incidents_Q1","No_of_incidents_Q2","No_of_incidents_Q3","No_of_incidents_Q4","Population"
"Minnesota","Cities","Brooklyn Park",10,8,1,1,0,0,0,10,4,2,2,2,"79,800"
"Minnesota","Cities","Cottage Grove",2,2,0,0,0,0,0,2,1,1,0,0,"36,164"
"Minnesota","Cities","Crystal",2,2,0,0,0,0,0,2,1,0,1,0,"23,102"
"Minnesota","Cities","Eagan",2,2,0,0,0,0,0,2,0,0,0,2,"66,698"
"Minnesota","Cities","Inver Grove Heights",8,7,0,1,0,0,0,7,1,1,3,2,"35,049"
"Minnesota","Cities","Little Falls",1,1,0,0,0,0,0,1,0,0,1,0,"8,611"
"Minnesota","Cities","Mankato",5,3,0,2,0,0,0,5,0,0,2,3,"41,300"
"Minnesota","Cities","Maplewood",2,2,0,0,0,0,0,2,1,0,0,1,"41,071"
"Minnesota","Cities","Minneapolis",38,20,13,5,0,0,0,38,5,16,11,6,"416,751"
"Minnesota","Cities","Minnetonka",2,0,2,0,0,0,0,2,1,1,0,0,"52,055"
"Minnesota","Cities","Moorhead",1,0,0,1,0,0,0,1,1,0,0,0,"42,507"
"Minnesota","Cities","New Hope",1,1,0,0,0,0,0,1,0,1,0,0,"21,168"
"Minnesota","Cities","Oakdale",2,1,1,0,0,0,0,1,0,1,0,0,"28,211"
"Minnesota","Cities","Orono",1,0,1,0,0,0,0,1,0,1,0,0,"19,799"
"Minnesota","Cities","Plymouth",6,4,1,1,0,0,0,6,2,1,2,1,"76,996"
"Minnesota","Cities","Roseville",3,1,1,1,0,0,0,2,0,1,1,0,"35,954"
"Minnesota","Cities","Sauk Centre",1,0,1,0,0,0,0,1,0,1,0,0,"4,367"
"Minnesota","Cities","Savage",1,0,1,0,0,0,0,1,0,1,0,0,"31,118"
"Minnesota","Cities","South St. Paul",1,1,0,0,0,0,0,1,0,0,1,0,"20,452"
"Minnesota","Cities","Spring Lake Park",1,1,0,0,0,0,0,1,0,0,0,1,"6,484"
"Minnesota","Cities","St. Cloud",5,3,1,1,0,0,0,5,2,2,1,,"67,341"
"Minnesota","Cities","St. Louis Park",5,2,3,0,0,0,0,5,0,0,1,4,"48,770"
"Minnesota","Cities","St. Paul",9,5,2,2,0,0,0,9,3,1,3,2,"303,920"
"Minnesota","Cities","Wayzata",1,1,0,0,0,0,0,1,0,0,1,0,"6,627"
"Minnesota","Universities and Colleges","University of Minnesota, Twin Cities",1,0,1,0,0,0,0,1,0,0,0,1,"50,678"
"Minnesota","Metropolitan Counties","Carver",1,1,0,0,0,0,0,1,0,0,1,0,
"Minnesota","Metropolitan Counties","Mille Lacs",1,1,0,0,0,0,0,1,1,0,0,0,
"Minnesota","Metropolitan Counties","Ramsey",2,2,0,0,0,0,0,2,0,0,0,2,
"Minnesota","Metropolitan Counties","Wright",1,1,0,0,0,0,0,1,0,1,0,0,
"Minnesota","Nonmetropolitan Counties","Crow Wing",1,1,0,0,0,0,0,1,1,0,0,0,
"Minnesota","Other Agencies","Minneapolis-St. Paul International Airport",1,0,1,0,0,0,0,1,0,1,,0,
"Mississippi","Cities","Biloxi",1,0,0,1,0,0,0,1,1,0,0,0,"45,952"
"Mississippi","Cities","Olive Branch",4,3,1,0,0,0,0,4,1,0,0,3,"36,513"
"Mississippi","Metropolitan Counties","DeSoto",1,0,0,1,0,0,0,1,1,0,0,0,
"Mississippi","Nonmetropolitan Counties","Stone",1,1,0,0,0,0,0,1,,,,1,
"Missouri","Cities","Battlefield",1,1,0,0,0,0,0,1,0,0,1,0,"6,083"
"Missouri","Cities","Blue Springs",1,1,0,0,0,0,0,1,0,1,0,0,"54,445"
"Missouri","Cities","Bolivar",1,0,1,0,0,0,0,1,0,1,0,0,"10,790"
"Missouri","Cities","Branson",1,1,0,0,0,0,0,1,1,0,0,0,"11,593"
"Missouri","Cities","Bridgeton",1,0,0,1,0,0,0,1,0,0,0,1,"11,835"
"Missouri","Cities","Cameron",1,1,0,0,0,0,0,1,0,0,1,0,"9,817"
"Missouri","Cities","Chesterfield",2,1,1,0,0,0,0,2,2,0,0,0,"47,939"
"Missouri","Cities","Clayton",1,1,0,0,0,0,0,1,1,0,0,0,"15,873"
"Missouri","Cities","Columbia",7,5,0,2,0,0,0,7,0,1,5,1,"121,143"
"Missouri","Cities","Gladstone",1,1,0,0,0,0,0,1,0,0,1,0,"27,138"
"Missouri","Cities","Independence",2,1,0,1,0,0,0,2,1,1,0,0,"117,335"
"Missouri","Cities","Kansas City",43,33,6,4,0,0,0,43,7,7,16,13,"478,364"
"Missouri","Cities","Lee's Summit",2,1,0,0,0,1,0,2,0,1,1,0,"95,821"
"Missouri","Cities","Marionville",1,1,0,0,0,0,0,1,0,1,0,0,"2,181"
"Missouri","Cities","North Kansas City",1,1,0,0,0,0,0,1,0,0,0,1,"4,387"
"Missouri","Cities","Rolla",2,2,0,0,0,0,0,2,2,0,0,0,"20,093"
"Missouri","Cities","St. Charles",1,1,0,0,0,0,0,1,0,0,1,0,"69,364"
"Missouri","Cities","St. Joseph",1,0,0,1,0,0,0,1,0,1,0,0,"76,577"
"Missouri","Cities","St. Louis",9,8,1,0,0,0,0,9,,3,3,3,"314,507"
"Missouri","Cities","St. Peters",4,1,2,1,0,0,0,3,0,1,2,0,"57,835"
"Missouri","Cities","University City",1,1,0,0,0,0,0,1,1,0,0,,"35,002"
"Missouri","Universities and Colleges","University of Missouri:Kansas City",2,2,0,0,0,0,0,2,0,0,0,2,"16,685"
"Missouri","Universities and Colleges","University of Missouri:St. Louis",1,0,1,0,0,0,0,1,0,0,1,0,"16,738"
"Missouri","Metropolitan Counties","St. Louis County Police Department",2,1,1,0,0,0,0,2,2,0,0,0,
"Montana","Cities","Billings",4,2,1,1,0,0,0,4,3,0,0,1,"111,447"
"Montana","Cities","Columbia Falls",1,0,0,0,0,1,0,1,1,0,0,0,"5,175"
"Montana","Cities","Conrad",1,1,0,0,0,0,0,1,0,1,0,0,"2,594"
"Montana","Cities","Havre",1,1,0,0,0,0,0,1,0,0,0,1,"9,896"
"Montana","Cities","Helena",3,0,3,0,0,0,0,3,1,2,0,0,"31,052"
"Montana","Cities","Whitefish",1,0,0,1,0,0,0,1,0,0,1,0,"7,226"
"Montana","Nonmetropolitan Counties","Big Horn",4,2,0,2,0,0,0,4,2,1,0,1,
"Montana","Nonmetropolitan Counties","Broadwater",1,1,0,0,0,0,0,1,0,0,1,0,
"Montana","Nonmetropolitan Counties","Lewis and Clark",3,3,0,0,0,0,0,3,0,0,3,0,
"Montana","Nonmetropolitan Counties","Richland",1,0,1,0,0,0,0,1,0,0,1,0,
"Nebraska","Cities","Crete",2,2,0,0,0,0,0,2,2,0,0,0,"7,047"
"Nebraska","Cities","Grand Island",2,2,0,0,0,0,0,2,1,1,0,0,"51,980"
"Nebraska","Cities","Kearney",1,1,0,0,0,0,0,1,0,1,0,0,"33,471"
"Nebraska","Cities","Lincoln",19,13,3,2,0,1,0,19,6,6,4,3,"281,138"
"Nebraska","Cities","Norfolk",1,1,0,0,0,0,0,1,0,1,0,0,"24,389"
"Nebraska","Cities","Omaha",5,4,1,0,0,0,0,5,3,0,2,0,"446,163"
"Nebraska","Cities","Papillion",1,0,0,1,0,0,0,1,0,0,1,0,"19,576"
"Nevada","Cities","Henderson",11,9,1,1,0,0,0,11,2,4,3,2,"291,584"
"Nevada","Cities","Las Vegas Metropolitan Police Department",26,19,1,5,0,0,1,25,3,10,2,10,"1,592,178"
"Nevada","Cities","North Las Vegas",4,3,1,0,0,0,0,4,0,1,3,0,"238,554"
"Nevada","Cities","Reno",1,0,1,0,0,0,0,1,0,0,0,1,"244,554"
"New Hampshire","Cities","Belmont",1,1,0,0,0,0,0,1,1,0,0,0,"7,315"
"New Hampshire","Cities","Boscawen",1,0,0,1,0,0,0,1,0,1,0,0,"3,950"
"New Hampshire","Cities","Bow",1,1,0,0,0,0,0,1,0,0,1,0,"7,779"
"New Hampshire","Cities","Brookline",1,0,1,0,0,0,0,1,0,1,0,0,"5,256"
"New Hampshire","Cities","Claremont",1,1,0,0,0,0,0,1,0,1,0,0,"12,913"
"New Hampshire","Cities","Concord",2,1,0,1,0,0,0,2,0,1,1,0,"42,610"
"New Hampshire","Cities","Derry",1,1,0,0,0,0,0,1,0,0,0,1,"33,249"
"New Hampshire","Cities","Dover",1,0,0,0,1,0,0,1,1,0,0,0,"31,054"
"New Hampshire","Cities","Durham",1,0,1,0,0,0,0,1,0,0,0,1,"17,078"
"New Hampshire","Cities","Exeter",3,2,1,0,0,0,0,3,1,1,1,0,"14,635"
"New Hampshire","Cities","Farmington",3,2,0,1,0,0,0,3,0,0,3,0,"6,841"
"New Hampshire","Cities","Hillsborough",1,1,0,0,0,0,0,1,0,0,0,1,"5,974"
"New Hampshire","Cities","Keene",3,1,2,0,0,0,0,3,0,0,1,2,"23,244"
"New Hampshire","Cities","Laconia",3,1,1,0,1,0,0,3,0,2,0,1,"16,300"
"New Hampshire","Cities","Manchester",1,0,0,1,0,0,0,1,0,0,0,1,"110,353"
"New Hampshire","Cities","Pembroke",1,1,0,0,0,0,0,1,1,0,0,0,"7,118"
"New Hampshire","Cities","Sandown",1,1,0,0,0,0,0,1,0,0,0,1,"6,348"
"New Hampshire","Cities","Troy",1,1,0,0,0,0,0,1,0,0,1,0,"2,075"
"New Hampshire","Universities and Colleges","University of New Hampshire",1,0,0,1,0,0,0,1,1,0,0,0,"15,351"
"New Jersey","Cities","Aberdeen Township",2,1,1,0,0,0,0,2,,0,1,1,"18,562"
"New Jersey","Cities","Allendale",1,0,1,0,0,0,0,1,0,1,0,0,"6,849"
"New Jersey","Cities","Atlantic City",1,1,0,0,0,0,0,1,0,0,1,0,"39,202"
"New Jersey","Cities","Bergenfield",1,0,1,0,0,0,0,1,0,1,0,0,"27,646"
"New Jersey","Cities","Blairstown Township",2,1,1,0,0,0,0,2,0,2,0,0,"5,791"
"New Jersey","Cities","Bloomfield",1,1,0,0,0,0,0,1,0,1,0,0,"48,215"
"New Jersey","Cities","Brick Township",2,0,1,1,0,0,0,2,,1,1,0,"74,818"
"New Jersey","Cities","Cinnaminson Township",1,1,0,0,0,0,0,1,0,1,0,0,"16,871"
"New Jersey","Cities","Colts Neck Township",1,0,0,1,0,0,0,1,,0,1,0,"10,018"
"New Jersey","Cities","Cresskill",1,0,1,0,0,0,0,1,0,1,0,0,"8,815"
"New Jersey","Cities","Dunellen",1,0,1,0,0,0,0,1,,0,0,1,"7,434"
"New Jersey","Cities","East Brunswick Township",9,6,2,1,0,0,0,9,,6,2,1,"49,016"
"New Jersey","Cities","East Hanover Township",1,1,0,0,0,0,0,1,,0,0,1,"11,233"
"New Jersey","Cities","East Orange",1,1,0,0,0,0,0,1,1,0,0,0,"64,787"
"New Jersey","Cities","East Rutherford",1,0,1,0,0,0,0,1,0,1,0,0,"9,166"
"New Jersey","Cities","East Windsor Township",2,2,0,0,0,0,0,2,,1,0,1,"27,537"
"New Jersey","Cities","Edgewater",1,0,1,0,0,0,0,1,0,0,0,1,"12,079"
"New Jersey","Cities","Edison Township",3,2,1,0,0,0,0,3,,2,0,1,"102,679"
"New Jersey","Cities","Evesham Township",6,4,1,1,0,0,0,6,2,1,1,2,"45,581"
"New Jersey","Cities","Ewing Township",1,0,1,0,0,0,0,1,,0,1,0,"36,435"
"New Jersey","Cities","Florence Township",1,0,0,1,0,0,0,1,0,1,0,0,"12,805"
"New Jersey","Cities","Fort Lee",3,1,1,1,0,0,0,3,1,0,1,1,"36,739"
"New Jersey","Cities","Freehold Borough",2,2,0,0,0,0,0,2,,0,0,2,"11,941"
"New Jersey","Cities","Freehold Township",2,2,0,0,0,0,0,2,,1,1,0,"35,736"
"New Jersey","Cities","Galloway Township",1,0,1,0,0,0,0,1,0,0,1,0,"37,280"
"New Jersey","Cities","Glassboro",3,1,1,1,0,0,0,3,,1,0,2,"19,245"
"New Jersey","Cities","Hackensack",5,2,2,1,0,0,0,5,2,2,0,1,"44,968"
"New Jersey","Cities","Hamilton Township, Mercer County",2,0,2,0,0,0,0,2,,2,0,0,"88,665"
"New Jersey","Cities","Hammonton",1,0,1,0,0,0,0,1,0,0,1,0,"14,585"
"New Jersey","Cities","Hanover Township",1,1,0,0,0,0,0,1,,0,0,1,"14,468"
"New Jersey","Cities","Harrison Township",2,0,1,1,0,0,0,2,,1,0,1,"13,023"
"New Jersey","Cities","Highland Park",3,2,1,0,0,0,0,3,,3,0,0,"14,346"
"New Jersey","Cities","Highlands",1,1,0,0,0,0,0,1,,0,1,0,"4,838"
"New Jersey","Cities","Hillsborough Township",1,1,0,0,0,0,0,1,,0,0,1,"40,037"
"New Jersey","Cities","Hoboken",3,2,0,1,0,0,0,3,,0,1,2,"54,095"
"New Jersey","Cities","Holmdel Township",3,0,3,0,0,0,0,3,,1,0,2,"16,651"
"New Jersey","Cities","Hopewell Township",1,0,1,0,0,0,0,1,,0,0,1,"18,570"
"New Jersey","Cities","Howell Township",11,4,6,1,0,0,0,11,,3,7,1,"52,306"
"New Jersey","Cities","Jackson Township",2,1,1,0,0,0,0,2,,2,0,0,"56,563"
"New Jersey","Cities","Jersey City",4,3,1,0,0,0,0,4,,0,1,3,"266,179"
"New Jersey","Cities","Keansburg",5,5,0,0,0,0,0,5,,1,2,2,"9,828"
"New Jersey","Cities","Lacey Township",1,0,1,0,0,0,0,1,,0,1,0,"28,540"
"New Jersey","Cities","Lakewood Township",17,3,14,0,0,0,0,17,2,6,7,2,"100,269"
"New Jersey","Cities","Lindenwold",1,0,1,0,0,0,0,1,0,0,1,0,"17,340"
"New Jersey","Cities","Linwood",1,0,1,0,0,0,0,1,0,0,1,0,"6,950"
"New Jersey","Cities","Little Falls Township",3,2,0,1,0,0,0,3,,0,0,3,"14,478"
"New Jersey","Cities","Livingston Township",2,1,1,0,0,0,0,2,1,0,0,1,"29,788"
"New Jersey","Cities","Lodi",1,0,1,0,0,0,0,1,0,1,0,0,"24,841"
"New Jersey","Cities","Long Branch",3,2,1,0,0,0,0,3,,0,0,3,"30,959"
"New Jersey","Cities","Madison",1,0,1,0,0,0,0,1,,1,0,0,"16,098"
"New Jersey","Cities","Magnolia",2,1,1,0,0,0,0,2,0,1,1,0,"4,267"
"New Jersey","Cities","Manalapan Township",4,0,3,1,0,0,0,4,,1,0,3,"40,407"
"New Jersey","Cities","Manasquan",1,1,0,0,0,0,0,1,,0,0,1,"5,798"
"New Jersey","Cities","Manchester Township",1,1,0,0,0,0,0,1,,0,0,1,"43,525"
"New Jersey","Cities","Medford Township",3,2,1,0,0,0,0,3,0,0,3,,"23,481"
"New Jersey","Cities","Metuchen",1,0,1,0,0,0,0,1,,0,0,1,"13,879"
"New Jersey","Cities","Middletown Township",1,1,0,0,0,0,0,1,,0,0,1,"65,919"
"New Jersey","Cities","Monmouth Beach",2,1,0,0,1,0,0,2,,2,0,0,"3,233"
"New Jersey","Cities","Montclair",6,2,2,2,0,0,0,6,2,0,0,4,"38,108"
"New Jersey","Cities","Montville Township",1,1,0,0,0,0,0,1,,1,0,0,"21,801"
"New Jersey","Cities","Moonachie",1,1,0,0,0,0,0,1,0,0,0,1,"2,790"
"New Jersey","Cities","Moorestown Township",1,0,1,0,0,0,0,1,0,0,1,0,"20,530"
"New Jersey","Cities","Mount Arlington",1,1,0,0,0,0,0,1,,0,1,0,"5,324"
"New Jersey","Cities","Mount Laurel Township",2,0,2,0,0,0,0,2,0,0,1,1,"41,828"
"New Jersey","Cities","Mount Olive Township",1,1,0,0,0,0,0,1,,1,0,0,"29,095"
"New Jersey","Cities","Neptune Township",12,8,0,4,0,0,0,12,,3,7,2,"27,505"
"New Jersey","Cities","Newark",3,0,2,1,0,0,0,3,2,0,0,1,"281,450"
"New Jersey","Cities","New Brunswick",9,5,2,2,0,0,0,9,,1,5,3,"57,158"
"New Jersey","Cities","New Providence",1,0,1,0,0,0,0,1,0,1,0,0,"12,461"
"New Jersey","Cities","Newton",1,0,1,0,0,0,0,1,,0,0,1,"7,950"
"New Jersey","Cities","North Brunswick Township",1,0,1,0,0,0,0,1,,1,0,0,"42,777"
"New Jersey","Cities","Northfield",2,1,1,0,0,0,0,2,0,0,2,0,"8,502"
"New Jersey","Cities","North Haledon",1,1,0,0,0,0,0,1,,1,0,0,"8,529"
"New Jersey","Cities","Nutley Township",1,1,0,0,0,0,0,1,0,0,0,1,"28,673"
"New Jersey","Cities","Ocean Township, Monmouth County",9,3,3,3,0,0,0,9,,1,5,3,"27,070"
"New Jersey","Cities","Paramus",1,0,1,0,0,0,0,1,0,1,0,0,"26,958"
"New Jersey","Cities","Passaic",1,1,0,0,0,0,0,1,,0,1,0,"70,972"
"New Jersey","Cities","Pemberton Township",3,3,0,0,0,0,0,3,0,1,1,1,"27,739"
"New Jersey","Cities","Pequannock Township",1,1,0,0,0,0,0,1,,1,0,0,"15,425"
"New Jersey","Cities","Piscataway Township",1,0,1,0,0,0,0,1,,0,1,0,"58,181"
"New Jersey","Cities","Plainsboro Township",1,0,1,0,0,0,0,1,,0,0,1,"23,621"
"New Jersey","Cities","Point Pleasant Beach",1,0,1,0,0,0,0,1,,0,1,0,"4,519"
"New Jersey","Cities","Pompton Lakes",1,1,0,0,0,0,0,1,,0,1,0,"11,164"
"New Jersey","Cities","Princeton",4,1,2,1,0,0,0,4,,2,2,0,"29,660"
"New Jersey","Cities","Randolph Township",2,0,2,0,0,0,0,2,,2,0,0,"25,877"
"New Jersey","Cities","Raritan Township",1,0,0,1,0,0,0,1,,0,1,0,"22,011"
"New Jersey","Cities","Readington Township",1,1,0,0,0,0,0,1,,1,0,0,"15,893"
"New Jersey","Cities","Robbinsville Township",1,0,1,0,0,0,0,1,,0,0,1,"14,209"
"New Jersey","Cities","Rockaway Township",1,0,1,0,0,0,0,1,,0,0,1,"24,655"
"New Jersey","Cities","Saddle Brook Township",1,0,1,0,0,0,0,1,1,0,0,0,"14,108"
"New Jersey","Cities","Scotch Plains Township",1,1,0,0,0,0,0,1,0,0,1,0,"24,144"
"New Jersey","Cities","Sea Isle City",1,1,0,0,0,0,0,1,0,0,1,0,"2,080"
"New Jersey","Cities","Secaucus",4,2,1,1,0,0,0,4,,0,3,1,"19,528"
"New Jersey","Cities","Somerville",1,0,0,1,0,0,0,1,,0,1,0,"12,198"
"New Jersey","Cities","South Brunswick Township",15,3,11,1,0,0,0,15,,4,5,6,"45,862"
"New Jersey","Cities","South Orange",3,2,0,1,0,0,0,3,1,0,0,2,"16,332"
"New Jersey","Cities","South River",1,0,1,0,0,0,0,1,,1,0,0,"16,391"
"New Jersey","Cities","Spotswood",1,1,0,0,0,0,0,1,,1,0,0,"8,477"
"New Jersey","Cities","Toms River Township",2,0,2,0,0,0,0,2,,0,2,0,"90,504"
"New Jersey","Cities","Trenton",1,1,0,0,0,0,0,1,,0,1,0,"83,644"
"New Jersey","Cities","Union Township",1,0,1,0,0,0,0,1,0,0,0,1,"58,109"
"New Jersey","Cities","Vineland",4,2,2,0,0,0,0,4,0,0,0,4,"60,823"
"New Jersey","Cities","Voorhees Township",2,2,0,0,0,0,0,2,1,0,0,1,"29,235"
"New Jersey","Cities","Washington",1,1,0,0,0,0,0,1,0,0,0,1,"6,508"
"New Jersey","Cities","Washington Township, Gloucester County",2,1,0,1,0,0,0,2,,0,2,0,"47,477"
"New Jersey","Cities","Washington Township, Warren County",1,1,0,0,0,0,0,1,0,0,0,1,"6,430"
"New Jersey","Cities","West Deptford Township",1,1,0,0,0,0,0,1,,1,0,0,"21,257"
"New Jersey","Cities","West Long Branch",3,1,1,1,0,0,0,3,,2,0,1,"7,975"
"New Jersey","Cities","Winslow Township",1,1,0,0,0,0,0,1,0,0,0,1,"38,724"
"New Jersey","Cities","Woodbridge Township",1,0,1,0,0,0,0,1,,0,1,0,"102,124"
"New Jersey","Cities","Woodbury",11,11,0,0,0,0,0,11,,6,5,,"9,937"
"New Jersey","Cities","Woolwich Township",1,1,0,0,0,0,0,1,,0,0,1,"12,675"
"New Jersey","State Police Agencies","State Police:Burlington County",2,1,0,1,0,0,0,2,1,0,1,0,
"New Jersey","State Police Agencies","State Police:Cumberland County",1,1,0,0,0,0,0,1,0,0,1,0,
"New Jersey","State Police Agencies","State Police:Salem County",1,1,0,0,0,0,0,1,,1,0,0,
"New Jersey","State Police Agencies","State Police:Sussex County",3,3,0,0,0,0,0,3,3,0,0,0,
"New Jersey","State Police Agencies","State Police:Warren County ",1,1,0,0,0,0,0,1,0,0,1,0,
"New Mexico","Cities","Albuquerque",25,7,9,9,0,0,0,25,2,2,11,10,"561,560"
"New Mexico","Cities","Los Lunas",1,1,0,0,0,0,0,1,,1,,,"15,398"
"New York","Cities","Albany",1,1,0,0,0,0,0,1,0,1,0,0,"98,617"
"New York","Cities","Amherst Town",2,2,0,0,0,0,0,2,0,2,0,0,"120,436"
"New York","Cities","Auburn",1,0,1,0,0,0,0,1,0,0,1,,"26,854"
"New York","Cities","Bedford Town",1,0,1,0,0,0,0,1,0,0,1,0,"18,063"
"New York","Cities","Binghamton",1,1,0,0,0,0,0,1,0,0,1,0,"45,780"
"New York","Cities","Brighton Town",1,1,0,0,0,0,0,1,0,1,0,0,"36,889"
"New York","Cities","Buffalo",7,5,0,1,0,0,1,7,1,1,4,1,"257,446"
"New York","Cities","Cheektowaga Town",1,1,0,0,0,0,0,1,0,0,0,1,"78,100"
"New York","Cities","Clarkstown Town",3,1,2,0,0,0,0,3,0,0,3,0,"82,171"
"New York","Cities","Colonie Town",1,0,1,0,0,0,0,1,0,0,1,0,"80,075"
"New York","Cities","Cooperstown Village",1,1,0,0,0,0,0,1,0,0,1,0,"1,780"
"New York","Cities","Crawford Town",1,1,0,0,0,0,0,1,0,0,0,1,"9,202"
"New York","Cities","Dobbs Ferry Village",1,0,1,0,0,0,0,1,0,1,0,0,"11,180"
"New York","Cities","Elmira",1,1,0,0,0,0,0,1,0,1,0,0,"27,995"
"New York","Cities","Glen Cove",1,0,0,1,0,0,0,1,0,1,0,0,"27,480"
"New York","Cities","Hamburg Town",1,1,0,0,0,0,0,1,1,0,0,0,"46,028"
"New York","Cities","Lake Placid Village",1,1,0,0,0,0,0,1,0,1,0,0,"2,453"
"New York","Cities","Larchmont Village",2,0,2,0,0,0,0,2,0,1,0,1,"6,186"
"New York","Cities","Middletown",1,0,1,0,0,0,0,1,0,1,0,0,"27,752"
"New York","Cities","Monroe Village",3,0,3,0,0,0,0,3,1,1,1,0,"8,680"
"New York","Cities","New Rochelle",5,1,4,0,0,0,0,5,1,0,0,4,"80,389"
"New York","Cities","New York",361,74,183,79,1,5,19,361,66,85,85,125,"8,566,917"
"New York","Cities","Niagara Falls",1,0,0,1,0,0,0,1,0,0,1,0,"48,675"
"New York","Cities","North Tonawanda",2,2,0,0,0,0,0,2,0,0,2,0,"30,634"
"New York","Cities","Norwich",1,1,0,0,0,0,0,1,0,0,0,1,"6,929"
"New York","Cities","Peekskill",1,0,0,1,0,0,0,1,1,0,0,0,"24,129"
"New York","Cities","Ramapo Town",3,1,1,1,0,0,0,3,1,1,1,0,"92,620"
"New York","Cities","Rochester",2,1,0,1,0,0,0,2,0,1,0,1,"209,643"
"New York","Cities","Saratoga Springs",1,0,1,0,0,0,0,1,0,0,0,1,"28,005"
"New York","Cities","Schenectady",1,0,1,0,0,0,0,1,0,0,0,1,"65,138"
"New York","Cities","Southampton Town",1,1,0,0,0,0,0,1,1,0,0,0,"51,191"
"New York","Cities","Spring Valley Village",1,0,1,0,0,0,0,1,0,0,1,0,"32,844"
"New York","Cities","Utica",1,0,0,1,0,0,0,1,0,1,0,0,"60,879"
"New York","Cities","Wellsville Village",1,1,0,0,0,0,0,1,0,0,0,1,"4,506"
"New York","Cities","Yonkers",5,2,2,1,0,0,0,5,0,1,1,3,"202,075"
"New York","Universities and Colleges","Cornell University",2,0,0,2,0,0,0,2,0,1,1,0,"21,904"
"New York","Universities and Colleges","State University of New York:Binghamton",2,1,0,1,0,0,0,2,0,1,1,0,"16,913"
"New York","Universities and Colleges","State University of New York:Buffalo",7,1,3,0,0,0,3,7,3,3,0,1,"29,796"
"New York","Universities and Colleges","State University of New York:Downstate Medical Center",1,0,0,1,0,0,0,1,0,0,1,0,"1,858"
"New York","Universities and Colleges","State University of New York Agricultural and Technical College, Morrisville",6,4,2,0,0,0,0,6,0,0,6,0,"2,940"
"New York","Universities and Colleges","State University of New York College:Brockport",1,1,0,0,0,0,0,1,0,0,1,0,"8,161"
"New York","Universities and Colleges","State University of New York College:Buffalo",2,1,1,0,0,0,0,2,1,0,0,1,"10,330"
"New York","Universities and Colleges","State University of New York College:Geneseo",3,2,1,0,0,0,0,3,0,0,0,3,"5,699"
"New York","Universities and Colleges","State University of New York College:New Paltz",3,3,0,0,0,0,0,3,0,0,0,3,"7,751"
"New York","Universities and Colleges","State University of New York College:Plattsburgh",2,1,1,0,0,0,0,2,1,0,0,1,"5,718"
"New York","Universities and Colleges","State University of New York College:Potsdam",1,1,0,0,0,0,0,1,0,0,0,1,"3,904"
"New York","Universities and Colleges","State University of New York College:Purchase",2,0,2,0,0,0,0,2,1,1,0,0,"4,169"
"New York","Metropolitan Counties","Albany",1,1,0,0,0,0,0,1,0,0,0,1,
"New York","Metropolitan Counties","Monroe",2,1,1,0,0,0,0,2,2,0,0,0,
"New York","Metropolitan Counties","Nassau",52,7,45,0,0,0,0,52,8,10,9,25,
"New York","Metropolitan Counties","Oswego",1,1,0,0,0,0,0,1,0,0,0,1,
"New York","Metropolitan Counties","Saratoga",1,0,1,0,0,0,0,1,0,1,0,0,
"New York","Metropolitan Counties","Schoharie",1,0,1,0,0,0,0,1,1,0,0,0,
"New York","Metropolitan Counties","Suffolk County Police Department",42,7,30,4,0,0,1,42,10,12,8,12,
"New York","Metropolitan Counties","Westchester Public Safety",1,0,1,0,0,0,0,1,0,0,1,0,
"New York","Nonmetropolitan Counties","Chenango",1,1,0,0,0,0,0,1,0,1,0,,
"New York","State Police Agencies","State Police: Albany County",3,1,1,1,0,0,0,3,0,0,0,3,
"New York","State Police Agencies","State Police:Chemung County",1,0,1,0,0,0,0,1,1,0,0,0,
"New York","State Police Agencies","State Police: Dutchess County",1,0,1,0,0,0,0,1,0,0,,1,
"New York","State Police Agencies","State Police:Franklin County",1,0,0,1,0,0,0,1,0,0,1,0,
"New York","State Police Agencies","State Police:Jefferson County",2,1,0,1,0,0,0,2,0,1,0,1,
"New York","State Police Agencies","State Police:Montgomery County",1,1,0,0,0,0,0,1,0,0,0,1,
"New York","State Police Agencies","State Police:New York County",3,2,1,0,0,0,0,3,0,0,0,3,
"New York","State Police Agencies","State Police:Niagara County",1,0,0,1,0,0,0,1,0,0,0,1,
"New York","State Police Agencies","State Police:Orange County",1,0,1,0,0,0,0,1,1,0,0,0,
"New York","State Police Agencies","State Police:Oswego County",1,1,0,0,0,0,0,1,1,0,0,0,
"New York","State Police Agencies","State Police:Rockland County",1,1,0,0,0,0,0,1,0,1,0,0,
"New York","State Police Agencies","State Police:Schoharie County",1,1,0,0,0,0,0,1,0,1,0,0,
"New York","State Police Agencies","State Police:Wayne County",1,1,0,0,0,0,0,1,0,1,0,0,
"New York","State Police Agencies","State Police:Westchester County",1,1,0,0,0,0,0,1,0,0,0,1,
"New York","Other Agencies","New York City Metropolitan Transportation Authority",22,11,11,0,0,0,0,22,3,2,2,15,
"New York","Other Agencies","State Park, Finger Lakes Region",1,0,1,0,0,0,0,1,0,0,1,0,
