row_id,state,agency_type,agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,population,agency_with_state,lon,lat
648,California,Cities,Saratoga,0,0,0,0,31152,"Saratoga, California",-122.0230146,37.2638324
650,California,Cities,Scotts Valley,0,0,0,0,12016,"Scotts Valley, California",-122.0146841,37.0510595
652,California,Cities,Seaside,0,0,0,0,34827,"Seaside, California",-121.822098,36.6149217
663,California,Cities,Stanton,0,0,0,0,39066,"Stanton, California",-117.9931203,33.8028875
677,California,Cities,Upland,0,0,0,0,76956,"Upland, California",-117.6483876,34.09751
681,California,Cities,Vista,0,0,0,0,102307,"Vista, California",-117.2425355,33.2000368
695,California,Cities,Woodland,0,0,0,0,59190,"Woodland, California",-121.7732971,38.67851570000001
701,California,Cities,Yucca Valley,0,0,0,0,21774,"Yucca Valley, California",-116.432235,34.1141743
946,Colorado,Cities,Canon City,0,0,0,0,16390,"Canon City, Colorado",-105.2253316,38.4494063
947,Colorado,Cities,Castle Rock,0,0,0,0,57109,"Castle Rock, Colorado",-104.8560902,39.3722121
962,Colorado,Cities,Englewood,0,0,0,0,33657,"Englewood, Colorado",-104.9877597,39.6477653
967,Colorado,Cities,Fort Morgan,0,0,0,0,11313,"Fort Morgan, Colorado",-103.7999509,40.2502582
970,Colorado,Cities,Frederick,0,0,0,0,12045,"Frederick, Colorado",-104.9371993,40.0991506
1002,Colorado,Cities,Littleton,0,0,0,0,47288,"Littleton, Colorado",-105.0166498,39.613321
1126,Connecticut,Cities,Branford,0,0,0,0,28168,"Branford, Connecticut",-72.81411849999999,41.2799027
1127,Connecticut,Cities,Brookfield,0,0,0,0,17278,"Brookfield, Connecticut",-73.4095652,41.4825947
1148,Connecticut,Cities,Monroe,0,0,0,0,19898,"Monroe, Connecticut",-73.2073358,41.3325962
1162,Connecticut,Cities,Seymour,0,0,0,0,16462,"Seymour, Connecticut",-73.07475339999999,41.397146
1170,Connecticut,Cities,Weston,0,0,0,0,10425,"Weston, Connecticut",-73.3806748,41.2009294
1173,Connecticut,Cities,Windsor,0,0,0,0,28998,"Windsor, Connecticut",-72.64370219999999,41.8525984
1195,Delaware,Cities,Dover,0,0,0,0,37824,"Dover, Delaware",-75.5243682,39.158168
1209,Delaware,Cities,Milford,0,0,0,0,10392,"Milford, Delaware",-75.4279748,38.9126129
1219,Delaware,Cities,Wilmington,0,0,0,0,72183,"Wilmington, Delaware",-75.5397878,39.7390721
1246,Georgia,Cities,Acworth,0,0,0,0,22467,"Acworth, Georgia",-84.6768796,34.0659329
1252,Georgia,Cities,Albany,0,0,0,0,74330,"Albany, Georgia",-84.15574099999999,31.5785074
1259,Georgia,Cities,Athens-Clarke County,0,0,0,NA,123934,"Athens-Clarke County, Georgia",-83.357567,33.9519347
1263,Georgia,Cities,Bainbridge,0,0,0,0,12473,"Bainbridge, Georgia",-84.57546990000002,30.9037995
1298,Georgia,Cities,Clarkston,0,0,0,0,12335,"Clarkston, Georgia",-84.23964339999999,33.8095487
1303,Georgia,Cities,College Park,0,0,0,0,14724,"College Park, Georgia",-84.4493725,33.6534427
1306,Georgia,Cities,Cordele,0,0,0,0,10907,"Cordele, Georgia",-83.7823938,31.9635074
1311,Georgia,Cities,Dallas,0,0,0,0,13135,"Dallas, Georgia",-84.8413056,33.9244531
1317,Georgia,Cities,Decatur,0,0,0,0,22449,"Decatur, Georgia",-84.2963123,33.7748275
1323,Georgia,Cities,Douglasville,0,0,0,0,33287,"Douglasville, Georgia",-84.7477136,33.7514966
1325,Georgia,Cities,Duluth,0,0,0,NA,29720,"Duluth, Georgia",-84.1446376,34.0028786
1339,Georgia,Cities,Fairburn,0,0,0,NA,14151,"Fairburn, Georgia",-84.5810418,33.5670562
1351,Georgia,Cities,Gainesville,0,0,0,0,39425,"Gainesville, Georgia",-83.8240663,34.2978794
1359,Georgia,Cities,Griffin,0,0,0,0,23134,"Griffin, Georgia",-84.2640904,33.2467807
1382,Georgia,Cities,Jefferson,0,0,0,0,10340,"Jefferson, Georgia",-83.5723876,34.1170537
1388,Georgia,Cities,Kingsland,0,0,0,0,16597,"Kingsland, Georgia",-81.68982609999999,30.7999563
1391,Georgia,Cities,LaGrange,0,0,0,NA,30931,"LaGrange, Georgia",-85.0322444,33.0362218
1410,Georgia,Cities,Marietta,0,0,0,0,59516,"Marietta, Georgia",-84.5499327,33.95260200000001
1449,Georgia,Cities,Pooler,0,0,0,0,24006,"Pooler, Georgia",-81.2470574,32.115481
1467,Georgia,Cities,Sandy Springs,0,0,0,0,107685,"Sandy Springs, Georgia",-84.3733147,33.9304352
1469,Georgia,Cities,Savannah-Chatham Metropolitan,0,0,0,0,241296,"Savannah-Chatham Metropolitan, Georgia",-81.1118733,32.0845292
1475,Georgia,Cities,Snellville,0,0,0,0,20025,"Snellville, Georgia",-84.0199108,33.857328
1484,Georgia,Cities,Suwanee,0,0,0,0,19432,"Suwanee, Georgia",-84.0712997,34.0514898
1507,Georgia,Cities,Vidalia,0,0,0,0,10721,"Vidalia, Georgia",-82.4134614,32.2176855
1753,Idaho,Cities,Jerome,0,0,0,0,11234,"Jerome, Idaho",-114.5186534,42.7240732
1758,Idaho,Cities,Lewiston,0,0,0,0,32665,"Lewiston, Idaho",-117.001189,46.4004089
1766,Idaho,Cities,Post Falls,0,0,0,0,31026,"Post Falls, Idaho",-116.9515856,47.7179578
1833,Illinois,Cities,Alsip,0,0,0,0,19357,"Alsip, Illinois",-87.73866190000001,41.6689223
1853,Illinois,Cities,Bartlett,0,0,0,0,41600,"Bartlett, Illinois",-88.1856301,41.9950276
1861,Illinois,Cities,Belvidere,0,0,0,0,25049,"Belvidere, Illinois",-88.84426739999999,42.2639098
1871,Illinois,Cities,Bolingbrook,0,0,0,0,74471,"Bolingbrook, Illinois",-88.0683955,41.69864159999999
1887,Illinois,Cities,Cahokia,0,0,0,0,14242,"Cahokia, Illinois",-90.1901113,38.5708849
1907,Illinois,Cities,Channahon,0,0,0,0,12597,"Channahon, Illinois",-88.2286735,41.4294753
1908,Illinois,Cities,Chatham,0,0,0,0,12497,"Chatham, Illinois",-89.70454389999999,39.676163
1984,Illinois,Cities,Forest Park,0,0,0,0,14113,"Forest Park, Illinois",-87.81367,41.8794758
2010,Illinois,Cities,Glendale Heights,0,0,0,0,34472,"Glendale Heights, Illinois",-88.0717353,41.91030680000001
2013,Illinois,Cities,Godfrey,0,NA,NA,NA,17709,"Godfrey, Illinois",-90.1867764,38.9556031
2026,Illinois,Cities,Gurnee,0,0,0,0,31014,"Gurnee, Illinois",-87.90201859999999,42.3702996
2038,Illinois,Cities,Hazel Crest,0,0,0,0,14119,"Hazel Crest, Illinois",-87.6944915,41.571701
2041,Illinois,Cities,Herrin,0,0,0,0,12985,"Herrin, Illinois",-89.02757439999999,37.80310559999999
2046,Illinois,Cities,Highland Park,0,0,0,0,29737,"Highland Park, Illinois",-87.8003437,42.1816918
2061,Illinois,Cities,Huntley,0,0,0,0,26345,"Huntley, Illinois",-88.4281415,42.1680796
2068,Illinois,Cities,Jacksonville,0,0,0,0,19039,"Jacksonville, Illinois",-90.2290098,39.733936
2072,Illinois,Cities,Justice,0,0,0,0,12974,"Justice, Illinois",-87.8378337,41.7444765
2083,Illinois,Cities,La Grange Park,0,0,0,0,13612,"La Grange Park, Illinois",-87.86172599999999,41.8347535
2087,Illinois,Cities,Lake in the Hills,0,0,0,0,29022,"Lake in the Hills, Illinois",-88.33036179999999,42.18169080000001
2091,Illinois,Cities,Lake Zurich,0,0,0,0,20051,"Lake Zurich, Illinois",-88.0934108,42.19696889999999
2103,Illinois,Cities,Lincoln,0,0,0,0,13867,"Lincoln, Illinois",-89.3648183,40.1483768
2111,Illinois,Cities,Lombard,0,0,0,0,43866,"Lombard, Illinois",-88.00784349999999,41.8800296
2114,Illinois,Cities,Lyons,0,0,0,0,10719,"Lyons, Illinois",-87.8181128,41.8133651
2116,Illinois,Cities,Macomb,0,0,0,0,18402,"Macomb, Illinois",-90.67179709999999,40.4592076
2158,Illinois,Cities,Mount Prospect,0,0,0,0,54839,"Mount Prospect, Illinois",-87.9372908,42.0664167
2163,Illinois,Cities,Mundelein,0,0,0,0,31685,"Mundelein, Illinois",-88.00396529999999,42.263079
2174,Illinois,Cities,Norridge,0,0,0,0,14629,"Norridge, Illinois",-87.82728399999999,41.9633641
2176,Illinois,Cities,North Aurora,0,0,0,0,17599,"North Aurora, Illinois",-88.3272952,41.8061399
2179,Illinois,Cities,Northlake,0,0,0,0,12308,"Northlake, Illinois",-87.8956185,41.9172526
2184,Illinois,Cities,Oak Park,0,0,0,0,52365,"Oak Park, Illinois",-87.7845025,41.8850317
2203,Illinois,Cities,Palos Hills,0,0,0,0,17578,"Palos Hills, Illinois",-87.8169984,41.6966992
2208,Illinois,Cities,Park Forest,0,0,0,0,21947,"Park Forest, Illinois",-87.6744891,41.4914236
2233,Illinois,Cities,Prospect Heights,0,0,0,0,16410,"Prospect Heights, Illinois",-87.9375694,42.0953049
2237,Illinois,Cities,Rantoul,0,0,0,0,13018,"Rantoul, Illinois",-88.1558785,40.3083672
2242,Illinois,Cities,Riverdale,0,0,0,0,13531,"Riverdale, Illinois",-87.6331021,41.63336779999999
2253,Illinois,Cities,Rolling Meadows,0,0,0,0,24205,"Rolling Meadows, Illinois",-88.0131275,42.0841936
2259,Illinois,Cities,Round Lake,0,0,0,0,18484,"Round Lake, Illinois",-88.0934145,42.353355
2278,Illinois,Cities,Shiloh,0,0,0,0,13056,"Shiloh, Illinois",-89.8973233,38.5614383
2530,Indiana,Cities,Cedar Lake,NA,NA,0,0,12085,"Cedar Lake, Indiana",-87.4411473,41.3647578
2553,Indiana,Cities,Shelbyville,0,0,0,0,19137,"Shelbyville, Indiana",-85.7769238,39.5214373
2557,Indiana,Cities,Washington,NA,NA,NA,0,12191,"Washington, Indiana",-87.172789,38.65921520000001
2683,Iowa,Cities,Burlington,0,0,0,0,25376,"Burlington, Iowa",-91.1128901,40.8076529
2688,Iowa,Cities,Cedar Falls,0,0,0,0,41651,"Cedar Falls, Iowa",-92.4453161,42.5348993
2689,Iowa,Cities,Cedar Rapids,0,0,0,0,131181,"Cedar Rapids, Iowa",-91.6656232,41.9778795
2699,Iowa,Cities,Coralville,0,0,0,0,20957,"Coralville, Iowa",-91.5960643,41.6822756
2728,Iowa,Cities,Indianola,0,0,0,0,15601,"Indianola, Iowa",-93.5574376,41.3580484
2731,Iowa,Cities,Johnston,0,0,0,0,21635,"Johnston, Iowa",-93.7130493,41.6709834
2732,Iowa,Cities,Keokuk,0,0,0,0,10577,"Keokuk, Iowa",-91.3963966,40.4044731
2740,Iowa,Cities,Marion,0,0,0,0,37845,"Marion, Iowa",-91.5968958,42.033279
2741,Iowa,Cities,Marshalltown,0,0,0,0,27628,"Marshalltown, Iowa",-92.90803749999999,42.0494674
2742,Iowa,Cities,Mason City,0,0,0,0,27230,"Mason City, Iowa",-93.20103669999999,43.1535728
2773,Iowa,Cities,Spencer,0,0,0,0,11211,"Spencer, Iowa",-95.144318,43.1450748
2781,Iowa,Cities,Urbandale,0,0,0,0,45012,"Urbandale, Iowa",-93.71216559999999,41.6266555
2903,Kansas,Cities,Arkansas City,0,0,0,0,12085,"Arkansas City, Kansas",-97.0383712,37.0619736
2958,Kansas,Cities,Gardner,0,NA,NA,NA,21222,"Gardner, Kansas",-94.9271868,38.8108408
2964,Kansas,Cities,Great Bend,0,0,0,0,15661,"Great Bend, Kansas",-98.7648073,38.3644567
2969,Kansas,Cities,Haysville,0,0,0,0,11288,"Haysville, Kansas",-97.3522675,37.5644615
3008,Kansas,Cities,McPherson,0,0,0,NA,13146,"McPherson, Kansas",-97.66420869999999,38.3708415
3012,Kansas,Cities,Merriam,0,0,0,0,11337,"Merriam, Kansas",-94.6935701,39.0236165
3026,Kansas,Cities,Olathe,0,0,0,0,135977,"Olathe, Kansas",-94.81912849999999,38.8813958
3037,Kansas,Cities,Parsons,0,0,0,0,10016,"Parsons, Kansas",-95.2610838,37.34033840000001
3042,Kansas,Cities,Prairie Village,0,0,0,0,21958,"Prairie Village, Kansas",-94.6335684,38.9916726
3079,Kansas,Cities,Winfield,0,0,0,0,12176,"Winfield, Kansas",-96.9955918,37.2397486
3217,Kentucky,Cities,Bardstown,0,0,0,0,13181,"Bardstown, Kentucky",-85.46690249999999,37.8092279
3263,Kentucky,Cities,Fort Thomas,0,0,0,0,16436,"Fort Thomas, Kentucky",-84.4471633,39.07506070000001
3292,Kentucky,Cities,Jeffersontown,0,0,0,0,27006,"Jeffersontown, Kentucky",-85.5644033,38.1942356
3540,Louisiana,Cities,Alexandria,NA,0,NA,NA,47936,"Alexandria, Louisiana",-92.4451371,31.3112936
3546,Louisiana,Cities,Bossier City,NA,NA,0,NA,69384,"Bossier City, Louisiana",-93.7321228,32.5159852
3572,Louisiana,Cities,Houma,0,0,0,0,34410,"Houma, Louisiana",-90.71953479999999,29.5957696
3587,Louisiana,Cities,Monroe,0,0,0,NA,49677,"Monroe, Louisiana",-92.1193012,32.5093109
3602,Louisiana,Cities,Ruston,0,0,0,0,22416,"Ruston, Louisiana",-92.63792699999999,32.5232053
3612,Louisiana,Cities,West Monroe,0,0,0,0,12942,"West Monroe, Louisiana",-92.14763529999999,32.5184775
3617,Louisiana,Cities,Zachary,0,0,0,0,16753,"Zachary, Louisiana",-91.1564961,30.64851909999999
3671,Maine,Cities,Auburn,0,0,0,0,22836,"Auburn, Maine",-70.2311655,44.0978509
3673,Maine,Cities,Bangor,0,0,0,0,32264,"Bangor, Maine",-68.7712257,44.8016128
3707,Maine,Cities,Gorham,0,0,0,0,17346,"Gorham, Maine",-70.44422519999999,43.67953139999999
3716,Maine,Cities,Kennebunk,0,0,0,0,11289,"Kennebunk, Maine",-70.54399,43.3845306
3737,Maine,Cities,Orono,0,0,0,0,10772,"Orono, Maine",-68.6719411,44.8831125
3759,Maine,Cities,Wells,0,0,0,0,10174,"Wells, Maine",-70.5805209,43.3222329
3763,Maine,Cities,Windham,0,0,0,0,17983,"Windham, Maine",-70.39870599999999,43.7588577
3769,Maine,Cities,York,0,0,0,0,12927,"York, Maine",-70.6482581,43.16174830000001
3871,Maryland,Cities,Cambridge,0,0,0,0,12524,"Cambridge, Maryland",-76.0788292,38.5631744
3894,Maryland,Cities,Greenbelt,0,0,0,0,24511,"Greenbelt, Maryland",-76.87552819999999,39.0045544
3899,Maryland,Cities,Havre de Grace,0,0,0,0,13604,"Havre de Grace, Maryland",-76.09161700000001,39.5492792
3901,Maryland,Cities,Hyattsville,0,0,0,0,18666,"Hyattsville, Maryland",-76.9455301,38.9559442
3928,Maryland,Cities,Takoma Park,0,0,0,0,17905,"Takoma Park, Maryland",-77.0074765,38.9778882
4008,Massachusetts,Cities,Acushnet,0,0,0,0,10466,"Acushnet, Massachusetts",-70.89523369999999,41.7223696
4082,Massachusetts,Cities,Hanover,0,0,0,0,14466,"Hanover, Massachusetts",-70.8476708,42.1162217
4090,Massachusetts,Cities,Holyoke,0,0,0,0,40738,"Holyoke, Massachusetts",-72.6162009,42.2042586
4093,Massachusetts,Cities,Hull,0,0,0,0,10482,"Hull, Massachusetts",-70.9078346,42.3020647
4094,Massachusetts,Cities,Ipswich,0,0,0,0,13863,"Ipswich, Massachusetts",-70.8411558,42.6791832
4099,Massachusetts,Cities,Leominster,0,0,0,0,41547,"Leominster, Massachusetts",-71.759794,42.5250906
4112,Massachusetts,Cities,Maynard,0,0,0,0,10745,"Maynard, Massachusetts",-71.4495058,42.4334903
4131,Massachusetts,Cities,Northborough,0,0,0,0,15109,"Northborough, Massachusetts",-71.6411997,42.3195556
4136,Massachusetts,Cities,Norwell,0,0,0,0,11030,"Norwell, Massachusetts",-70.7927832,42.1615157
4143,Massachusetts,Cities,Palmer,0,0,0,0,12171,"Palmer, Massachusetts",-72.3286869,42.1584103
4147,Massachusetts,Cities,Pembroke,0,0,0,0,18274,"Pembroke, Massachusetts",-70.80919999999999,42.0714925
4153,Massachusetts,Cities,Reading,0,0,0,0,25779,"Reading, Massachusetts",-71.0952891,42.5256563
4161,Massachusetts,Cities,Sandwich,0,0,0,0,20312,"Sandwich, Massachusetts",-70.49393169999999,41.7589615
4162,Massachusetts,Cities,Seekonk,0,0,0,0,15159,"Seekonk, Massachusetts",-71.3369972,41.808434
4192,Massachusetts,Cities,Webster,0,0,0,0,16842,"Webster, Massachusetts",-71.88006279999999,42.05009099999999
4193,Massachusetts,Cities,Wellesley,0,0,0,0,29049,"Wellesley, Massachusetts",-71.29238769999999,42.296797
4196,Massachusetts,Cities,Westborough,0,0,0,0,18984,"Westborough, Massachusetts",-71.61612939999999,42.2695216
4209,Massachusetts,Cities,Wilbraham,0,0,0,0,14684,"Wilbraham, Massachusetts",-72.431586,42.1237206
4213,Massachusetts,Cities,Winchester,0,0,0,0,22523,"Winchester, Massachusetts",-71.1369959,42.452303
4283,Michigan,Cities,Alpena,0,0,0,0,10119,"Alpena, Michigan",-83.4327528,45.0616794
4294,Michigan,Cities,Bath Township,0,0,0,0,12552,"Bath Township, Michigan",-84.4485591,42.8187367
4295,Michigan,Cities,Bay City,0,0,0,0,33725,"Bay City, Michigan",-83.8888647,43.5944677
4305,Michigan,Cities,Brandon Township,0,0,0,0,15692,"Brandon Township, Michigan",-83.4003037,42.8489391
4312,Michigan,Cities,Brownstown Township,0,0,0,0,30864,"Brownstown Township, Michigan",-83.2572332,42.1261157
4368,Michigan,Cities,Farmington Hills,0,0,0,0,81649,"Farmington Hills, Michigan",-83.3677168,42.4989936
4404,Michigan,Cities,Hazel Park,0,0,0,0,16636,"Hazel Park, Michigan",-83.1040912,42.4625362
4405,Michigan,Cities,Highland Township,0,0,0,0,19801,"Highland Township, Michigan",-83.6175677,42.6380014
4407,Michigan,Cities,Holland,0,0,0,0,33867,"Holland, Michigan",-86.1089301,42.7875235
4567,Michigan,Cities,Walker,0,0,0,0,24874,"Walker, Michigan",-85.7680915,43.0014133
4749,Minnesota,Cities,Austin,0,0,0,0,24529,"Austin, Minnesota",-92.97463669999999,43.6666296
4795,Minnesota,Cities,Duluth,0,0,0,0,86090,"Duluth, Minnesota",-92.1004852,46.78667189999999
4808,Minnesota,Cities,Fairmont,0,0,0,0,10137,"Fairmont, Minnesota",-94.46108319999999,43.65217750000001
4812,Minnesota,Cities,Fergus Falls,0,0,NA,0,13312,"Fergus Falls, Minnesota",-96.0777887,46.2835212
4827,Minnesota,Cities,Hastings,0,0,0,0,22627,"Hastings, Minnesota",-92.8513706,44.7443293
4831,Minnesota,Cities,Hibbing,0,0,0,0,16176,"Hibbing, Minnesota",-92.9376887,47.42715459999999
4860,Minnesota,Cities,Maple Grove,0,0,0,0,69783,"Maple Grove, Minnesota",-93.4557877,45.0724642
4862,Minnesota,Cities,Marshall,0,0,0,0,13645,"Marshall, Minnesota",-95.79119159999999,44.448423
4866,Minnesota,Cities,Mendota Heights,0,0,0,0,11252,"Mendota Heights, Minnesota",-93.1382749,44.8835768
4873,Minnesota,Cities,Mounds View,0,0,0,0,13063,"Mounds View, Minnesota",-93.2085582,45.1049656
4878,Minnesota,Cities,New Ulm,0,0,0,0,13293,"New Ulm, Minnesota",-94.45930179999999,44.3144394
4879,Minnesota,Cities,North Branch,0,0,0,0,10233,"North Branch, Minnesota",-92.99310539999999,45.5102135
4880,Minnesota,Cities,Northfield,0,0,0,0,20445,"Northfield, Minnesota",-93.161604,44.4582983
4881,Minnesota,Cities,North Mankato,0,0,0,0,13553,"North Mankato, Minnesota",-94.033845,44.1732996
4898,Minnesota,Cities,Prior Lake,0,0,0,0,25767,"Prior Lake, Minnesota",-93.4227274,44.7132969
4900,Minnesota,Cities,Ramsey,0,0,0,0,26273,"Ramsey, Minnesota",-93.45,45.2611
4901,Minnesota,Cities,Red Wing,0,0,0,0,16442,"Red Wing, Minnesota",-92.5369563,44.5660691
4903,Minnesota,Cities,Richfield,0,0,0,0,36410,"Richfield, Minnesota",-93.28300209999999,44.8832982
4904,Minnesota,Cities,Robbinsdale,0,0,0,0,14510,"Robbinsdale, Minnesota",-93.3385614,45.032187
4913,Minnesota,Cities,Shakopee,0,0,0,0,40524,"Shakopee, Minnesota",-93.5272861,44.7973962
4942,Minnesota,Cities,White Bear Lake,0,0,0,0,25484,"White Bear Lake, Minnesota",-93.0081479,45.0853814
5043,Mississippi,Cities,Horn Lake,0,0,0,0,27077,"Horn Lake, Mississippi",-90.03481389999999,34.9553719
5069,Missouri,Cities,Arnold,0,0,0,0,21461,"Arnold, Missouri",-90.3776187,38.4328317
5146,Missouri,Cities,Crestwood,0,0,0,0,11977,"Crestwood, Missouri",-90.3817845,38.5569974
5147,Missouri,Cities,Creve Coeur,0,0,0,0,18367,"Creve Coeur, Missouri",-90.42261800000001,38.6608855
5188,Missouri,Cities,Ferguson,0,0,0,0,21032,"Ferguson, Missouri",-90.3053915,38.7442175
5200,Missouri,Cities,Fulton,0,0,0,0,12973,"Fulton, Missouri",-91.94795859999999,38.84670819999999
5219,Missouri,Cities,Hannibal,0,0,0,0,17825,"Hannibal, Missouri",-91.35848159999999,39.7083789
5248,Missouri,Cities,Jefferson City,0,0,0,0,43171,"Jefferson City, Missouri",-92.1735164,38.57670170000001
5253,Missouri,Cities,Kennett,0,0,0,0,10610,"Kennett, Missouri",-90.0556493,36.2361762
5258,Missouri,Cities,Kirksville,0,0,0,0,17521,"Kirksville, Missouri",-92.5832496,40.19475389999999
5259,Missouri,Cities,Kirkwood,0,0,0,0,27793,"Kirkwood, Missouri",-90.406785,38.5833862
5305,Missouri,Cities,Maryland Heights,0,0,0,0,27374,"Maryland Heights, Missouri",-90.42984009999999,38.7131073
5311,Missouri,Cities,Mexico,0,0,0,0,11691,"Mexico, Missouri",-91.887271,39.1730652
5315,Missouri,Cities,Moberly,0,0,0,0,13900,"Moberly, Missouri",-92.43823669999999,39.4183689
5327,Missouri,Cities,Neosho,0,0,0,0,12218,"Neosho, Missouri",-94.36799599999999,36.8689554
5337,Missouri,Cities,Nixa,0,0,0,0,21377,"Nixa, Missouri",-93.294353,37.0433863
5353,Missouri,Cities,Overland,0,0,0,0,15940,"Overland, Missouri",-90.3623381,38.7011626
5386,Missouri,Cities,Raymore,0,0,0,0,20600,"Raymore, Missouri",-94.4527294,38.801953
5450,Missouri,Cities,Union,0,0,0,0,11092,"Union, Missouri",-91.00847619999999,38.4500517
5481,Missouri,Cities,West Plains,0,0,0,0,12334,"West Plains, Missouri",-91.8523711,36.7281154
5667,Montana,Cities,Great Falls,0,0,0,0,59717,"Great Falls, Montana",-111.3007715,47.5052849
5983,Nevada,Cities,Mesquite,NA,NA,0,0,17969,"Mesquite, Nevada",-114.06719,36.80553099999999
5984,Nevada,Cities,Sparks,0,0,0,0,97269,"Sparks, Nevada",-119.7526886,39.5349112
6075,New Hampshire,Cities,Hampton,0,0,0,0,15358,"Hampton, New Hampshire",-70.83892190000002,42.93759319999999
6129,New Hampshire,Cities,Pelham,0,0,0,0,13384,"Pelham, New Hampshire",-71.3245067,42.7345339
6134,New Hampshire,Cities,Portsmouth,0,0,0,0,21612,"Portsmouth, New Hampshire",-70.7625532,43.0717552
6201,New Jersey,Cities,Beachwood,NA,0,0,0,11219,"Beachwood, New Jersey",-74.1929188,39.9390069
6204,New Jersey,Cities,Bellmawr,0,0,0,0,11380,"Bellmawr, New Jersey",-75.0946182,39.8676134
6219,New Jersey,Cities,Bordentown Township,0,0,0,0,12049,"Bordentown Township, New Jersey",-74.69457369999999,40.1480827
6239,New Jersey,Cities,Cedar Grove Township,0,0,0,0,12603,"Cedar Grove Township, New Jersey",-74.2290319,40.8517876
6241,New Jersey,Cities,Chatham Township,NA,0,0,0,10555,"Chatham Township, New Jersey",-74.4172591,40.7265893
6250,New Jersey,Cities,Cliffside Park,0,0,0,0,24977,"Cliffside Park, New Jersey",-73.9876388,40.8214894
6251,New Jersey,Cities,Clifton,NA,0,0,0,86324,"Clifton, New Jersey",-74.16375529999999,40.8584328
6263,New Jersey,Cities,Denville Township,NA,0,0,0,16759,"Denville Township, New Jersey",-74.47737750000002,40.8923212
6264,New Jersey,Cities,Deptford Township,NA,0,0,0,30400,"Deptford Township, New Jersey",-75.11951069999999,39.8227054
6266,New Jersey,Cities,Dumont,0,0,0,0,18010,"Dumont, New Jersey",-73.9968051,40.9406541
6277,New Jersey,Cities,Elmwood Park,0,0,0,0,20348,"Elmwood Park, New Jersey",-74.118476,40.9039878
6287,New Jersey,Cities,Fairview,0,0,0,0,14497,"Fairview, New Jersey",-73.999028,40.8126006
6296,New Jersey,Cities,"Franklin Township, Somerset County",NA,0,0,0,66791,"Franklin Township, Somerset County, New Jersey",-74.5228916,40.4933734
6302,New Jersey,Cities,Glen Rock,0,0,0,0,12014,"Glen Rock, New Jersey",-74.1329207,40.9628758
6304,New Jersey,Cities,Gloucester Township,0,0,0,0,63484,"Gloucester Township, New Jersey",-75.0494329,39.7933809
6328,New Jersey,Cities,Hillsdale,0,0,0,0,10569,"Hillsdale, New Jersey",-74.0404175,41.0025975
6340,New Jersey,Cities,Jefferson Township,NA,0,0,0,21418,"Jefferson Township, New Jersey",-74.5580454,41.0029893
6341,New Jersey,Cities,Kearny,NA,0,0,0,42208,"Kearny, New Jersey",-74.1454214,40.7684342
6354,New Jersey,Cities,Lincoln Park,NA,0,0,0,10327,"Lincoln Park, New Jersey",-74.3020933,40.9242652
6355,New Jersey,Cities,Linden,0,0,0,0,42100,"Linden, New Jersey",-74.24459019999999,40.6220478
6356,New Jersey,Cities,Little Egg Harbor Township,NA,0,0,0,20686,"Little Egg Harbor Township, New Jersey",-74.35726460000001,39.6108492
6367,New Jersey,Cities,Lumberton Township,0,0,0,0,12400,"Lumberton Township, New Jersey",-74.8003877,39.96764820000001
6369,New Jersey,Cities,Mahwah Township,0,0,0,0,26588,"Mahwah Township, New Jersey",-74.1435843,41.0886216
6374,New Jersey,Cities,Manville,NA,0,0,0,10424,"Manville, New Jersey",-74.5876569,40.5409367
6376,New Jersey,Cities,Maplewood Township,0,0,0,0,24743,"Maplewood Township, New Jersey",-74.271992,40.7299793
6385,New Jersey,Cities,Middlesex Borough,NA,0,0,0,13923,"Middlesex Borough, New Jersey",-74.4926541,40.572603
6393,New Jersey,Cities,"Monroe Township, Middlesex County",NA,0,0,0,44923,"Monroe Township, Middlesex County, New Jersey",-74.43304739999999,40.336419
6397,New Jersey,Cities,Morristown,NA,0,0,0,18544,"Morristown, New Jersey",-74.4815438,40.79676670000001
6409,New Jersey,Cities,New Milford,0,0,0,0,16804,"New Milford, New Jersey",-74.0190281,40.9350986
6410,New Jersey,Cities,North Arlington,0,0,0,0,15921,"North Arlington, New Jersey",-74.1331988,40.788434
6430,New Jersey,Cities,Palisades Park,0,0,0,0,20861,"Palisades Park, New Jersey",-73.99763899999999,40.8481556
6433,New Jersey,Cities,Parsippany-Troy Hills Township,NA,0,0,0,53447,"Parsippany-Troy Hills Township, New Jersey",-74.41738769999999,40.8652865
6434,New Jersey,Cities,Paterson,NA,0,0,0,147265,"Paterson, New Jersey",-74.17181099999999,40.9167654
6441,New Jersey,Cities,Pennsville Township,NA,0,0,0,12720,"Pennsville Township, New Jersey",-75.4984978,39.6284514
6449,New Jersey,Cities,Pleasantville,0,0,0,0,20855,"Pleasantville, New Jersey",-74.5240422,39.3898388
6466,New Jersey,Cities,River Vale Township,0,0,0,0,10053,"River Vale Township, New Jersey",-74.01197359999999,41.0147679
6476,New Jersey,Cities,Rutherford,0,0,0,0,18717,"Rutherford, New Jersey",-74.10680909999999,40.826489
6487,New Jersey,Cities,Somers Point,0,0,0,0,10667,"Somers Point, New Jersey",-74.60530469999999,39.3160641
6499,New Jersey,Cities,Stafford Township,NA,0,0,0,26972,"Stafford Township, New Jersey",-74.26327839999999,39.7046713
